year,area,concept,escs,metric,value
2000,ESP,math_score,quart_2,mean_se,14.1560545118411
2000,ESP,math_score,quart_3,mean,498.542951738537
2000,ESP,math_score,quart_3,mean_se,70.3165278748947
2000,ESP,math_score,quart_4,mean,512.884725770753
2000,ESP,math_score,quart_4,mean_se,13.3611990918341
2000,ESP,reading_score,quart_1,mean,463.047993430496
2000,ESP,reading_score,quart_1,mean_se,3.20320620512017
2000,ESP,reading_score,quart_2,mean,503.259039483942
2000,ESP,reading_score,quart_2,mean_se,2.9930664494395
2000,ESP,reading_score,quart_3,mean,512.989680224219
2000,ESP,reading_score,quart_3,mean_se,4.12527786173887
2000,ESP,reading_score,quart_4,mean,527.381705824048
2000,ESP,reading_score,quart_4,mean_se,2.62463295495035
2000,FIN,math_score,quart_1,mean,502.164898109383
2000,FIN,math_score,quart_1,mean_se,30.1772230135424
2000,FIN,math_score,quart_2,mean,522.918249118104
2000,FIN,math_score,quart_2,mean_se,10.0914158787641
2000,FIN,math_score,quart_3,mean,539.418866560889
2000,FIN,math_score,quart_3,mean_se,8.17331454960262
2000,FIN,math_score,quart_4,mean,562.819015978595
2000,FIN,math_score,quart_4,mean_se,9.74052383168393
2000,FIN,reading_score,quart_1,mean,511.730928237511
2000,FIN,reading_score,quart_1,mean_se,5.5395343918573
2000,FIN,reading_score,quart_2,mean,533.128950978191
2000,FIN,reading_score,quart_2,mean_se,2.7420675191177
2000,FIN,reading_score,quart_3,mean,551.85737795486
2000,FIN,reading_score,quart_3,mean_se,3.09997963723871
2000,FIN,reading_score,quart_4,mean,575.102536876561
2000,FIN,reading_score,quart_4,mean_se,3.20766554545345
2000,FRA,math_score,quart_1,mean,472.191326926525
2000,FRA,math_score,quart_1,mean_se,20.0163804294334
2000,FRA,math_score,quart_2,mean,512.265871597064
2000,FRA,math_score,quart_2,mean_se,14.4215825705708
2000,FRA,math_score,quart_3,mean,529.063974317008
2000,FRA,math_score,quart_3,mean_se,10.6169924545
2000,FRA,math_score,quart_4,mean,571.732537511346
2000,FRA,math_score,quart_4,mean_se,16.0230150335733
2000,FRA,reading_score,quart_1,mean,458.095978079083
2000,FRA,reading_score,quart_1,mean_se,4.46666854505479
2000,FRA,reading_score,quart_2,mean,496.135270170154
2000,FRA,reading_score,quart_2,mean_se,3.20066069189963
2000,FRA,reading_score,quart_3,mean,519.275424294234
2000,FRA,reading_score,quart_3,mean_se,2.96288295320434
2000,FRA,reading_score,quart_4,mean,563.758625988782
2000,FRA,reading_score,quart_4,mean_se,3.61758240545073
2000,GBR,math_score,quart_1,mean,472.840156372199
2000,GBR,math_score,quart_1,mean_se,27.7238114906231
2000,GBR,math_score,quart_2,mean,509.653513715499
2000,GBR,math_score,quart_2,mean_se,14.0477597367649
2000,GBR,math_score,quart_3,mean,530.699020053706
2000,GBR,math_score,quart_3,mean_se,13.6180918943466
2000,GBR,math_score,quart_4,mean,573.531461968088
2000,GBR,math_score,quart_4,mean_se,12.6785635938141
2000,GBR,reading_score,quart_1,mean,465.290839965995
2000,GBR,reading_score,quart_1,mean_se,4.54211117906432
2000,GBR,reading_score,quart_2,mean,501.022506127419
2000,GBR,reading_score,quart_2,mean_se,2.93490075923546
2000,GBR,reading_score,quart_3,mean,521.735215669433
2000,GBR,reading_score,quart_3,mean_se,3.56508052192975
2000,GBR,reading_score,quart_4,mean,573.359717445809
2000,GBR,reading_score,quart_4,mean_se,3.25826748612304
2000,GRC,math_score,quart_1,mean,408.550757566746
2000,GRC,math_score,quart_1,mean_se,41.5303477885445
2000,GRC,math_score,quart_2,mean,430.049435071002
2000,GRC,math_score,quart_2,mean_se,50.7023818256215
2000,GRC,math_score,quart_3,mean,456.771505332911
2000,GRC,math_score,quart_3,mean_se,53.7242929039379
2000,GRC,math_score,quart_4,mean,498.298555236963
2000,GRC,math_score,quart_4,mean_se,55.5719098322045
2000,GRC,reading_score,quart_1,mean,439.926200935343
2000,GRC,reading_score,quart_1,mean_se,6.11735581616502
2000,GRC,reading_score,quart_2,mean,465.688014830743
2000,GRC,reading_score,quart_2,mean_se,6.488868643371
2000,GRC,reading_score,quart_3,mean,482.216661659376
2000,GRC,reading_score,quart_3,mean_se,4.93673461785694
2000,GRC,reading_score,quart_4,mean,519.02737675877
2000,GRC,reading_score,quart_4,mean_se,6.06775559484859
2000,HUN,math_score,quart_1,mean,434.230017572934
2000,HUN,math_score,quart_1,mean_se,17.3656798780776
2000,HUN,math_score,quart_2,mean,486.262351659807
2000,HUN,math_score,quart_2,mean_se,16.1422248968042
2000,HUN,math_score,quart_3,mean,511.701051133691
2000,HUN,math_score,quart_3,mean_se,25.1666254428079
2000,HUN,math_score,quart_4,mean,562.695984544548
2000,HUN,math_score,quart_4,mean_se,43.8059662339789
2000,HUN,reading_score,quart_1,mean,431.480704523669
2000,HUN,reading_score,quart_1,mean_se,4.27770478765354
2000,HUN,reading_score,quart_2,mean,479.666571847302
2000,HUN,reading_score,quart_2,mean_se,4.56979264372758
2000,HUN,reading_score,quart_3,mean,506.410534853922
2000,HUN,reading_score,quart_3,mean_se,4.18224606739566
2000,HUN,reading_score,quart_4,mean,551.140464151368
2000,HUN,reading_score,quart_4,mean_se,5.13131088144048
2000,IRL,math_score,quart_1,mean,468.175328035354
2000,IRL,math_score,quart_1,mean_se,11.526869715578
2000,IRL,math_score,quart_2,mean,496.511123646671
2000,IRL,math_score,quart_2,mean_se,19.9207512253974
2000,IRL,math_score,quart_3,mean,512.142146243146
2000,IRL,math_score,quart_3,mean_se,10.5385212107312
2000,IRL,math_score,quart_4,mean,543.636598043064
2000,IRL,math_score,quart_4,mean_se,16.3491493345129
2000,IRL,reading_score,quart_1,mean,495.039865311274
2000,IRL,reading_score,quart_1,mean_se,3.82092382390166
2000,IRL,reading_score,quart_2,mean,512.536276476105
2000,IRL,reading_score,quart_2,mean_se,4.20990922288003
2000,IRL,reading_score,quart_3,mean,534.784415064178
2000,IRL,reading_score,quart_3,mean_se,3.70004193428752
2000,IRL,reading_score,quart_4,mean,569.83194862276
2000,IRL,reading_score,quart_4,mean_se,4.08827204898346
2000,ITA,math_score,quart_1,mean,429.238198806153
2000,ITA,math_score,quart_1,mean_se,15.2436864019534
2000,ITA,math_score,quart_2,mean,452.006313010391
2000,ITA,math_score,quart_2,mean_se,14.490849341828
2000,ITA,math_score,quart_3,mean,470.967337213851
2000,ITA,math_score,quart_3,mean_se,20.6591291293382
2000,ITA,math_score,quart_4,mean,489.765398860856
2000,ITA,math_score,quart_4,mean_se,14.7603865511607
2000,ITA,reading_score,quart_1,mean,455.445673351687
2000,ITA,reading_score,quart_1,mean_se,4.40294366012871
2000,ITA,reading_score,quart_2,mean,478.026443254163
2000,ITA,reading_score,quart_2,mean_se,3.85097340463519
2000,ITA,reading_score,quart_3,mean,502.549576181289
2000,ITA,reading_score,quart_3,mean_se,3.88983972360568
2000,ITA,reading_score,quart_4,mean,528.747764318589
2000,ITA,reading_score,quart_4,mean_se,3.56300345289821
2000,LUX,math_score,quart_1,mean,401.759620332291
2000,LUX,math_score,quart_1,mean_se,11.7950221941794
2000,LUX,math_score,quart_2,mean,444.287645388007
2000,LUX,math_score,quart_2,mean_se,21.6393911098477
2000,LUX,math_score,quart_3,mean,472.155625473801
2000,LUX,math_score,quart_3,mean_se,15.1930688890071
2000,LUX,math_score,quart_4,mean,492.893798772895
2000,LUX,math_score,quart_4,mean_se,14.4441239156598
2000,LUX,reading_score,quart_1,mean,388.645272728664
2000,LUX,reading_score,quart_1,mean_se,3.51683469332689
2000,LUX,reading_score,quart_2,mean,436.488506927825
2000,LUX,reading_score,quart_2,mean_se,3.50997899334618
2000,LUX,reading_score,quart_3,mean,464.995850159214
2000,LUX,reading_score,quart_3,mean_se,2.8585592993318
2000,LUX,reading_score,quart_4,mean,498.809720039355
2000,LUX,reading_score,quart_4,mean_se,2.95233407631816
2000,LVA,math_score,quart_1,mean,436.51581997881
2000,LVA,math_score,quart_1,mean_se,27.1982027745601
2000,LVA,math_score,quart_2,mean,458.641414974006
2000,LVA,math_score,quart_2,mean_se,28.1092187056414
2000,LVA,math_score,quart_3,mean,495.746147381175
2000,LVA,math_score,quart_3,mean_se,42.4298705533929
2000,LVA,math_score,quart_4,mean,492.629145305869
2000,LVA,math_score,quart_4,mean_se,99.8836666364916
2000,LVA,reading_score,quart_1,mean,430.068397066772
2000,LVA,reading_score,quart_1,mean_se,5.93071839384426
2000,LVA,reading_score,quart_2,mean,453.277153603653
2000,LVA,reading_score,quart_2,mean_se,4.8343023729087
2000,LVA,reading_score,quart_3,mean,493.595905874743
2000,LVA,reading_score,quart_3,mean_se,6.13928614012181
2000,LVA,reading_score,quart_4,mean,500.959858066006
2000,LVA,reading_score,quart_4,mean_se,8.96648972645511
2000,NLD,math_score,quart_1,mean,521.301250004634
2000,NLD,math_score,quart_1,mean_se,58.8589804856909
2000,NLD,math_score,quart_2,mean,555.248354308937
2000,NLD,math_score,quart_2,mean_se,37.2805713484753
2000,NLD,math_score,quart_3,mean,571.644239512848
2000,NLD,math_score,quart_3,mean_se,16.1982759307345
2000,NLD,math_score,quart_4,mean,597.115111787098
2000,NLD,math_score,quart_4,mean_se,21.5514782227919
2000,NLD,reading_score,quart_1,mean,485.818688010897
2000,NLD,reading_score,quart_1,mean_se,6.70248715499091
2000,NLD,reading_score,quart_2,mean,519.331456257785
2000,NLD,reading_score,quart_2,mean_se,5.83893077430603
2000,NLD,reading_score,quart_3,mean,538.086616240974
2000,NLD,reading_score,quart_3,mean_se,3.65147649969763
2000,NLD,reading_score,quart_4,mean,570.601898076416
2000,NLD,reading_score,quart_4,mean_se,3.72242367171888
2000,POL,math_score,quart_1,mean,439.286487831321
2000,POL,math_score,quart_1,mean_se,24.5559688942593
2000,POL,math_score,quart_2,mean,470.397237731624
2000,POL,math_score,quart_2,mean_se,56.2916125393621
2000,POL,math_score,quart_3,mean,503.97700058009
2000,POL,math_score,quart_3,mean_se,45.6976998889797
2000,POL,math_score,quart_4,mean,541.2416372157
2000,POL,math_score,quart_4,mean_se,94.5591438776773
2000,POL,reading_score,quart_1,mean,447.969421919459
2000,POL,reading_score,quart_1,mean_se,4.3157908374539
2000,POL,reading_score,quart_2,mean,484.633363014346
2000,POL,reading_score,quart_2,mean_se,5.33500280197082
2000,POL,reading_score,quart_3,mean,510.637185295563
2000,POL,reading_score,quart_3,mean_se,6.08559090564467
2000,POL,reading_score,quart_4,mean,544.569095411545
2000,POL,reading_score,quart_4,mean_se,7.81109585784777
2000,PRT,math_score,quart_1,mean,428.338708719787
2000,PRT,math_score,quart_1,mean_se,16.0818962041337
2000,PRT,math_score,quart_2,mean,457.584677737991
2000,PRT,math_score,quart_2,mean_se,27.6023958639662
