year,area,concept,lonely,metric,value
2003,GRC,reading_score,disagree,mean_se,4.50717984255966
2003,GRC,reading_score,strongly_agree,mean,440.760532151735
2003,GRC,reading_score,strongly_agree,mean_se,12.1076952264557
2003,GRC,reading_score,strongly_disagree,mean,481.455454015048
2003,GRC,reading_score,strongly_disagree,mean_se,4.35591314865974
2003,HUN,math_score,agree,mean,476.439712901869
2003,HUN,math_score,agree,mean_se,46.2326151678251
2003,HUN,math_score,disagree,mean,478.741296699277
2003,HUN,math_score,disagree,mean_se,15.1588844778971
2003,HUN,math_score,strongly_agree,mean,459.582906255194
2003,HUN,math_score,strongly_agree,mean_se,77.732362081744
2003,HUN,math_score,strongly_disagree,mean,501.300231477478
2003,HUN,math_score,strongly_disagree,mean_se,9.34323586624812
2003,HUN,reading_score,agree,mean,470.159027822494
2003,HUN,reading_score,agree,mean_se,7.54128287544557
2003,HUN,reading_score,disagree,mean,470.560607545472
2003,HUN,reading_score,disagree,mean_se,3.86389832216857
2003,HUN,reading_score,strongly_agree,mean,447.003736159692
2003,HUN,reading_score,strongly_agree,mean_se,11.5043059225485
2003,HUN,reading_score,strongly_disagree,mean,492.257849067086
2003,HUN,reading_score,strongly_disagree,mean_se,2.63985797344317
2003,IRL,math_score,agree,mean,519.029088073178
2003,IRL,math_score,agree,mean_se,87.096895701142
2003,IRL,math_score,disagree,mean,507.232522505935
2003,IRL,math_score,disagree,mean_se,7.96828475977315
2003,IRL,math_score,strongly_agree,mean,486.777943770739
2003,IRL,math_score,strongly_agree,mean_se,131.276100917224
2003,IRL,math_score,strongly_disagree,mean,505.997023425552
2003,IRL,math_score,strongly_disagree,mean_se,7.06907310661709
2003,IRL,reading_score,agree,mean,530.131461360861
2003,IRL,reading_score,agree,mean_se,8.92374771707969
2003,IRL,reading_score,disagree,mean,519.983014956269
2003,IRL,reading_score,disagree,mean_se,3.35445872646737
2003,IRL,reading_score,strongly_agree,mean,493.32508570143
2003,IRL,reading_score,strongly_agree,mean_se,14.323244056172
2003,IRL,reading_score,strongly_disagree,mean,519.218004069312
2003,IRL,reading_score,strongly_disagree,mean_se,2.78140832283831
2003,ITA,math_score,agree,mean,468.499221576888
2003,ITA,math_score,agree,mean_se,61.0867686616662
2003,ITA,math_score,disagree,mean,470.853590764571
2003,ITA,math_score,disagree,mean_se,11.0265204873066
2003,ITA,math_score,strongly_agree,mean,443.720078761035
2003,ITA,math_score,strongly_agree,mean_se,149.129621034577
2003,ITA,math_score,strongly_disagree,mean,468.985512150859
2003,ITA,math_score,strongly_disagree,mean_se,9.74619712761374
2003,ITA,reading_score,agree,mean,471.844763479024
2003,ITA,reading_score,agree,mean_se,8.7648264489537
2003,ITA,reading_score,disagree,mean,479.225637676177
2003,ITA,reading_score,disagree,mean_se,3.17889930698964
2003,ITA,reading_score,strongly_agree,mean,434.320147342418
2003,ITA,reading_score,strongly_agree,mean_se,12.7783685113524
2003,ITA,reading_score,strongly_disagree,mean,480.422319710651
2003,ITA,reading_score,strongly_disagree,mean_se,3.17802707115432
2003,LUX,math_score,agree,mean,478.053630101515
2003,LUX,math_score,agree,mean_se,44.3556016173672
2003,LUX,math_score,disagree,mean,501.218466653613
2003,LUX,math_score,disagree,mean_se,7.36463192746204
2003,LUX,math_score,strongly_agree,mean,464.166462182041
2003,LUX,math_score,strongly_agree,mean_se,105.61311882818
2003,LUX,math_score,strongly_disagree,mean,495.98219165404
2003,LUX,math_score,strongly_disagree,mean_se,1.94304602116717
2003,LUX,reading_score,agree,mean,468.361839178216
2003,LUX,reading_score,agree,mean_se,8.5585561295807
2003,LUX,reading_score,disagree,mean,486.216327442892
2003,LUX,reading_score,disagree,mean_se,3.16844386262214
2003,LUX,reading_score,strongly_agree,mean,438.468095089308
2003,LUX,reading_score,strongly_agree,mean_se,12.0857502589923
2003,LUX,reading_score,strongly_disagree,mean,483.581992032798
2003,LUX,reading_score,strongly_disagree,mean_se,1.75654795777375
2003,LVA,math_score,agree,mean,476.125256526247
2003,LVA,math_score,agree,mean_se,43.8934538967144
2003,LVA,math_score,disagree,mean,480.233356185118
2003,LVA,math_score,disagree,mean_se,14.8781116542851
2003,LVA,math_score,strongly_agree,mean,449.916227898858
2003,LVA,math_score,strongly_agree,mean_se,178.14351788947
2003,LVA,math_score,strongly_disagree,mean,493.761996936095
2003,LVA,math_score,strongly_disagree,mean_se,14.5441765458655
2003,LVA,reading_score,agree,mean,481.908709036557
2003,LVA,reading_score,agree,mean_se,7.11982165563008
2003,LVA,reading_score,disagree,mean,488.052441035907
2003,LVA,reading_score,disagree,mean_se,4.23094771693053
2003,LVA,reading_score,strongly_agree,mean,461.689792927029
2003,LVA,reading_score,strongly_agree,mean_se,17.2616913493154
2003,LVA,reading_score,strongly_disagree,mean,499.815059245975
2003,LVA,reading_score,strongly_disagree,mean_se,4.13688320944533
2003,NLD,math_score,agree,mean,535.192659128627
2003,NLD,math_score,agree,mean_se,201.180112041584
2003,NLD,math_score,disagree,mean,543.767059028011
2003,NLD,math_score,disagree,mean_se,7.63747081063785
2003,NLD,math_score,strongly_agree,mean,548.310238925048
2003,NLD,math_score,strongly_agree,mean_se,715.35471614297
2003,NLD,math_score,strongly_disagree,mean,543.96416946612
2003,NLD,math_score,strongly_disagree,mean_se,12.7166928800866
2003,NLD,reading_score,agree,mean,508.435977121681
2003,NLD,reading_score,agree,mean_se,13.9295936284244
2003,NLD,reading_score,disagree,mean,517.200857261956
2003,NLD,reading_score,disagree,mean_se,3.33100820704915
2003,NLD,reading_score,strongly_agree,mean,521.472050537871
2003,NLD,reading_score,strongly_agree,mean_se,25.6129698987227
2003,NLD,reading_score,strongly_disagree,mean,519.01237240999
2003,NLD,reading_score,strongly_disagree,mean_se,3.37612586373858
2003,POL,math_score,agree,mean,491.294973414982
2003,POL,math_score,agree,mean_se,48.8044095215999
2003,POL,math_score,disagree,mean,487.742555485046
2003,POL,math_score,disagree,mean_se,7.47499772877676
2003,POL,math_score,strongly_agree,mean,458.627713972042
2003,POL,math_score,strongly_agree,mean_se,70.4610828231397
2003,POL,math_score,strongly_disagree,mean,499.808527166489
2003,POL,math_score,strongly_disagree,mean_se,8.44151505804953
2003,POL,reading_score,agree,mean,498.722276705834
2003,POL,reading_score,agree,mean_se,8.29158948754575
2003,POL,reading_score,disagree,mean,493.503236702686
2003,POL,reading_score,disagree,mean_se,3.31870852927073
2003,POL,reading_score,strongly_agree,mean,458.527957863093
2003,POL,reading_score,strongly_agree,mean_se,9.23146540413131
2003,POL,reading_score,strongly_disagree,mean,507.366849861146
2003,POL,reading_score,strongly_disagree,mean_se,3.16538039654579
2003,PRT,math_score,agree,mean,415.195027203439
2003,PRT,math_score,agree,mean_se,86.4980366705841
2003,PRT,math_score,disagree,mean,458.29092687546
2003,PRT,math_score,disagree,mean_se,13.5801231594145
2003,PRT,math_score,strongly_agree,mean,422.23373972766
2003,PRT,math_score,strongly_agree,mean_se,129.50357854504
2003,PRT,math_score,strongly_disagree,mean,477.426793788071
2003,PRT,math_score,strongly_disagree,mean_se,9.00312185004354
2003,PRT,reading_score,agree,mean,426.607542198661
2003,PRT,reading_score,agree,mean_se,11.15296688638
2003,PRT,reading_score,disagree,mean,470.007327635347
2003,PRT,reading_score,disagree,mean_se,4.29175063722324
2003,PRT,reading_score,strongly_agree,mean,433.755914952618
2003,PRT,reading_score,strongly_agree,mean_se,16.9540541590562
2003,PRT,reading_score,strongly_disagree,mean,489.870834230644
2003,PRT,reading_score,strongly_disagree,mean_se,3.20564624493903
2003,SVK,math_score,agree,mean,492.470788132494
2003,SVK,math_score,agree,mean_se,61.432869485956
2003,SVK,math_score,disagree,mean,497.733731505275
2003,SVK,math_score,disagree,mean_se,11.9143573088801
2003,SVK,math_score,strongly_agree,mean,466.477586221532
2003,SVK,math_score,strongly_agree,mean_se,201.206971175187
2003,SVK,math_score,strongly_disagree,mean,508.829620493779
2003,SVK,math_score,strongly_disagree,mean_se,12.1749522170037
2003,SVK,reading_score,agree,mean,460.590518717155
2003,SVK,reading_score,agree,mean_se,8.51055510931901
2003,SVK,reading_score,disagree,mean,466.492087905041
2003,SVK,reading_score,disagree,mean_se,3.53154577688379
2003,SVK,reading_score,strongly_agree,mean,436.109859953757
2003,SVK,reading_score,strongly_agree,mean_se,13.3262101715192
2003,SVK,reading_score,strongly_disagree,mean,481.937025909346
2003,SVK,reading_score,strongly_disagree,mean_se,3.15675049801446
2003,SWE,math_score,agree,mean,514.494086998059
2003,SWE,math_score,agree,mean_se,44.1884048921699
2003,SWE,math_score,disagree,mean,514.503470453649
2003,SWE,math_score,disagree,mean_se,10.9205749155214
2003,SWE,math_score,strongly_agree,mean,486.785498000759
2003,SWE,math_score,strongly_agree,mean_se,154.373489293892
2003,SWE,math_score,strongly_disagree,mean,507.972878708816
2003,SWE,math_score,strongly_disagree,mean_se,8.27318172906113
2003,SWE,reading_score,agree,mean,532.716483880631
2003,SWE,reading_score,agree,mean_se,6.48146006202708
2003,SWE,reading_score,disagree,mean,523.106135530808
2003,SWE,reading_score,disagree,mean_se,3.70329200400837
2003,SWE,reading_score,strongly_agree,mean,501.684333023026
2003,SWE,reading_score,strongly_agree,mean_se,13.9968153954643
2003,SWE,reading_score,strongly_disagree,mean,511.355341840602
2003,SWE,reading_score,strongly_disagree,mean_se,2.53204404844897
2003,EU28,math_score,agree,mean,500.322908716475
2003,EU28,math_score,agree,mean_se,6.11337494213746
2003,EU28,math_score,disagree,mean,504.671532221508
2003,EU28,math_score,disagree,mean_se,1.16224891841083
2003,EU28,math_score,strongly_agree,mean,470.834608590129
2003,EU28,math_score,strongly_agree,mean_se,10.5354812205137
2003,EU28,math_score,strongly_disagree,mean,504.034731634778
2003,EU28,math_score,strongly_disagree,mean_se,1.17725712431223
2003,EU28,reading_score,agree,mean,493.95373159449
2003,EU28,reading_score,agree,mean_se,2.96922176402154
2003,EU28,reading_score,disagree,mean,499.5472829439
2003,EU28,reading_score,disagree,mean_se,1.24319657155945
2003,EU28,reading_score,strongly_agree,mean,457.723925957072
2003,EU28,reading_score,strongly_agree,mean_se,3.94148186331266
2003,EU28,reading_score,strongly_disagree,mean,500.101963248492
2003,EU28,reading_score,strongly_disagree,mean_se,1.07087896615899
2012,AUT,math_score,agree,mean,469.750197560272
2012,AUT,math_score,agree,mean_se,205.721288996428
2012,AUT,math_score,disagree,mean,500.412493885551
2012,AUT,math_score,disagree,mean_se,28.0140531963961
2012,AUT,math_score,strongly_agree,mean,472.733633983393
2012,AUT,math_score,strongly_agree,mean_se,189.267955232853
2012,AUT,math_score,strongly_disagree,mean,513.674313189949
2012,AUT,math_score,strongly_disagree,mean_se,6.96622747685443
2012,AUT,reading_score,agree,mean,450.974000356367
2012,AUT,reading_score,agree,mean_se,15.8520017512118
2012,AUT,reading_score,disagree,mean,482.840054672677
2012,AUT,reading_score,disagree,mean_se,5.5438329852496
2012,AUT,reading_score,strongly_agree,mean,431.325876572428
2012,AUT,reading_score,strongly_agree,mean_se,13.7167729465279
2012,AUT,reading_score,strongly_disagree,mean,498.417199498966
2012,AUT,reading_score,strongly_disagree,mean_se,2.71071903433183
2012,BEL,math_score,agree,mean,490.060066636855
2012,BEL,math_score,agree,mean_se,50.7867676031582
2012,BEL,math_score,disagree,mean,524.987242405542
2012,BEL,math_score,disagree,mean_se,6.87027250264905
2012,BEL,math_score,strongly_agree,mean,455.324295222797
2012,BEL,math_score,strongly_agree,mean_se,160.264413410018
2012,BEL,math_score,strongly_disagree,mean,523.303736518443
2012,BEL,math_score,strongly_disagree,mean_se,6.60007649763393
2012,BEL,reading_score,agree,mean,485.61251712682
2012,BEL,reading_score,agree,mean_se,7.21525654437956
2012,BEL,reading_score,disagree,mean,517.91839644128
2012,BEL,reading_score,disagree,mean_se,2.67251168602235
2012,BEL,reading_score,strongly_agree,mean,445.193650554817
2012,BEL,reading_score,strongly_agree,mean_se,14.241887684193
2012,BEL,reading_score,strongly_disagree,mean,520.909119646782
2012,BEL,reading_score,strongly_disagree,mean_se,2.60536297089447
2012,BGR,math_score,agree,mean,394.478827782156
2012,BGR,math_score,agree,mean_se,30.8887371824078
2012,BGR,math_score,disagree,mean,448.86287298248
2012,BGR,math_score,disagree,mean_se,16.1492352311046
2012,BGR,math_score,strongly_agree,mean,381.832316967985
2012,BGR,math_score,strongly_agree,mean_se,35.4528703473678
2012,BGR,math_score,strongly_disagree,mean,465.440727650899
2012,BGR,math_score,strongly_disagree,mean_se,17.6254925945724
2012,BGR,reading_score,agree,mean,372.203021915265
2012,BGR,reading_score,agree,mean_se,7.33071430909411
2012,BGR,reading_score,disagree,mean,451.364011350687
2012,BGR,reading_score,disagree,mean_se,5.96358278988707
2012,BGR,reading_score,strongly_agree,mean,340.679612696016
2012,BGR,reading_score,strongly_agree,mean_se,10.7901096887747
2012,BGR,reading_score,strongly_disagree,mean,474.199948983607
2012,BGR,reading_score,strongly_disagree,mean_se,5.4695502606043
2012,CZE,math_score,agree,mean,486.063943249342
2012,CZE,math_score,agree,mean_se,50.6986079709936
2012,CZE,math_score,disagree,mean,504.951305658061
2012,CZE,math_score,disagree,mean_se,13.3213120884474
2012,CZE,math_score,strongly_agree,mean,475.294596170485
2012,CZE,math_score,strongly_agree,mean_se,248.41873108387
2012,CZE,math_score,strongly_disagree,mean,508.198100465585
2012,CZE,math_score,strongly_disagree,mean_se,11.6639245813354
2012,CZE,reading_score,agree,mean,484.327322628529
2012,CZE,reading_score,agree,mean_se,8.41592962488282
2012,CZE,reading_score,disagree,mean,498.817476617215
2012,CZE,reading_score,disagree,mean_se,3.45812002038272
2012,CZE,reading_score,strongly_agree,mean,456.566661419332
2012,CZE,reading_score,strongly_agree,mean_se,14.7659053017799
2012,CZE,reading_score,strongly_disagree,mean,503.111259082743
2012,CZE,reading_score,strongly_disagree,mean_se,3.93379086466971
2012,DEU,math_score,agree,mean,499.633788875036
2012,DEU,math_score,agree,mean_se,78.578834515097
2012,DEU,math_score,disagree,mean,529.507395328003
2012,DEU,math_score,disagree,mean_se,27.4131544365613
2012,DEU,math_score,strongly_agree,mean,467.187765476143
2012,DEU,math_score,strongly_agree,mean_se,238.3908861141
2012,DEU,math_score,strongly_disagree,mean,522.851027420874
2012,DEU,math_score,strongly_disagree,mean_se,11.9030252855063
2012,DEU,reading_score,agree,mean,490.550708263968
2012,DEU,reading_score,agree,mean_se,8.18777225335137
2012,DEU,reading_score,disagree,mean,524.941677179217
2012,DEU,reading_score,disagree,mean_se,5.1795572272671
2012,DEU,reading_score,strongly_agree,mean,451.823478321371
2012,DEU,reading_score,strongly_agree,mean_se,14.9237024880956
2012,DEU,reading_score,strongly_disagree,mean,522.141906806208
2012,DEU,reading_score,strongly_disagree,mean_se,3.1839003626679
2012,DNK,math_score,agree,mean,483.356075024082
2012,DNK,math_score,agree,mean_se,41.7948562369306
2012,DNK,math_score,disagree,mean,510.030985798911
2012,DNK,math_score,disagree,mean_se,9.16906072005761
2012,DNK,math_score,strongly_agree,mean,476.181228003201
2012,DNK,math_score,strongly_agree,mean_se,172.10343735773
2012,DNK,math_score,strongly_disagree,mean,505.725062081998
2012,DNK,math_score,strongly_disagree,mean_se,6.16786482512002
2012,DNK,reading_score,agree,mean,487.618334554232
2012,DNK,reading_score,agree,mean_se,7.78290937920004
2012,DNK,reading_score,disagree,mean,505.950578555364
2012,DNK,reading_score,disagree,mean_se,3.23261160594315
2012,DNK,reading_score,strongly_agree,mean,467.367107604002
2012,DNK,reading_score,strongly_agree,mean_se,15.1381249336175
2012,DNK,reading_score,strongly_disagree,mean,504.296242446701
2012,DNK,reading_score,strongly_disagree,mean_se,2.85807697212589
2012,ESP,math_score,agree,mean,452.103568749217
2012,ESP,math_score,agree,mean_se,43.7059650885217
2012,ESP,math_score,disagree,mean,483.019677124352
2012,ESP,math_score,disagree,mean_se,9.40907389804203
2012,ESP,math_score,strongly_agree,mean,443.747111893545
2012,ESP,math_score,strongly_agree,mean_se,87.6692896373171
2012,ESP,math_score,strongly_disagree,mean,490.105644039904
2012,ESP,math_score,strongly_disagree,mean_se,4.25070160453782
2012,ESP,reading_score,agree,mean,451.916446996341
2012,ESP,reading_score,agree,mean_se,8.26199335349626
2012,ESP,reading_score,disagree,mean,488.746343647365
2012,ESP,reading_score,disagree,mean_se,2.39858115922602
2012,ESP,reading_score,strongly_agree,mean,431.000411073364
2012,ESP,reading_score,strongly_agree,mean_se,10.0318902466504
2012,ESP,reading_score,strongly_disagree,mean,495.948393540872
2012,ESP,reading_score,strongly_disagree,mean_se,2.21508137755654
2012,EST,math_score,agree,mean,507.268553513215
2012,EST,math_score,agree,mean_se,34.0601838226829
2012,EST,math_score,disagree,mean,517.150147725503
2012,EST,math_score,disagree,mean_se,8.72854575652393
2012,EST,math_score,strongly_agree,mean,494.74586326347
2012,EST,math_score,strongly_agree,mean_se,166.6448423172
2012,EST,math_score,strongly_disagree,mean,528.58285991334
2012,EST,math_score,strongly_disagree,mean_se,6.05666345671398
2012,EST,reading_score,agree,mean,514.109769153701
2012,EST,reading_score,agree,mean_se,6.36090536311546
2012,EST,reading_score,disagree,mean,514.666013339932
2012,EST,reading_score,disagree,mean_se,3.14573743135347
2012,EST,reading_score,strongly_agree,mean,489.29012294606
2012,EST,reading_score,strongly_agree,mean_se,14.289771220404
2012,EST,reading_score,strongly_disagree,mean,521.758036036559
2012,EST,reading_score,strongly_disagree,mean_se,2.42986047716655
2012,FIN,math_score,agree,mean,508.925100670223
2012,FIN,math_score,agree,mean_se,32.6940203607623
2012,FIN,math_score,disagree,mean,526.88293796849
2012,FIN,math_score,disagree,mean_se,7.0966162017043
2012,FIN,math_score,strongly_agree,mean,485.158494313858
2012,FIN,math_score,strongly_agree,mean_se,115.406991956428
2012,FIN,math_score,strongly_disagree,mean,522.195337469079
2012,FIN,math_score,strongly_disagree,mean_se,3.33983942950704
2012,FIN,reading_score,agree,mean,515.636106941454
2012,FIN,reading_score,agree,mean_se,6.83527580792649
2012,FIN,reading_score,disagree,mean,534.631140529101
2012,FIN,reading_score,disagree,mean_se,3.11862408127099
2012,FIN,reading_score,strongly_agree,mean,488.58984010475
2012,FIN,reading_score,strongly_agree,mean_se,16.6411481222552
2012,FIN,reading_score,strongly_disagree,mean,528.313670030882
2012,FIN,reading_score,strongly_disagree,mean_se,2.09610550888588
2012,FRA,math_score,agree,mean,453.027067281945
2012,FRA,math_score,agree,mean_se,110.11344831418
2012,FRA,math_score,disagree,mean,501.320130970172
2012,FRA,math_score,disagree,mean_se,10.1694439490356
2012,FRA,math_score,strongly_agree,mean,439.411726971535
2012,FRA,math_score,strongly_agree,mean_se,125.825617275804
2012,FRA,math_score,strongly_disagree,mean,502.786944976845
2012,FRA,math_score,strongly_disagree,mean_se,8.18484693694061
2012,FRA,reading_score,agree,mean,462.817827976909
2012,FRA,reading_score,agree,mean_se,13.2558504941309
2012,FRA,reading_score,disagree,mean,511.544333225242
2012,FRA,reading_score,disagree,mean_se,3.89798475592588
2012,FRA,reading_score,strongly_agree,mean,442.588797099683
2012,FRA,reading_score,strongly_agree,mean_se,16.8275098889021
2012,FRA,reading_score,strongly_disagree,mean,516.066291225301
2012,FRA,reading_score,strongly_disagree,mean_se,3.5361088152217
2012,GBR,math_score,agree,mean,472.385574979062
2012,GBR,math_score,agree,mean_se,71.5841508762221
2012,GBR,math_score,disagree,mean,501.50373860522
2012,GBR,math_score,disagree,mean_se,13.9272680861174
2012,GBR,math_score,strongly_agree,mean,485.313507846112
2012,GBR,math_score,strongly_agree,mean_se,182.697468598635
2012,GBR,math_score,strongly_disagree,mean,498.649881430397
2012,GBR,math_score,strongly_disagree,mean_se,13.0811537464194
2012,GBR,reading_score,agree,mean,478.562709631579
2012,GBR,reading_score,agree,mean_se,9.54494895794904
2012,GBR,reading_score,disagree,mean,508.169895020979
2012,GBR,reading_score,disagree,mean_se,3.82208806016962
2012,GBR,reading_score,strongly_agree,mean,492.912223193142
2012,GBR,reading_score,strongly_agree,mean_se,16.031077247086
2012,GBR,reading_score,strongly_disagree,mean,501.578116054673
2012,GBR,reading_score,strongly_disagree,mean_se,3.92089066958086
2012,GRC,math_score,agree,mean,432.020046324886
2012,GRC,math_score,agree,mean_se,46.7090255370342
2012,GRC,math_score,disagree,mean,460.2276452286
2012,GRC,math_score,disagree,mean_se,10.0194604077729
2012,GRC,math_score,strongly_agree,mean,387.651199543044
2012,GRC,math_score,strongly_agree,mean_se,108.298959991959
2012,GRC,math_score,strongly_disagree,mean,460.438325173598
2012,GRC,math_score,strongly_disagree,mean_se,6.879451833213
2012,GRC,reading_score,agree,mean,439.848184317681
2012,GRC,reading_score,agree,mean_se,9.05253250971361
2012,GRC,reading_score,disagree,mean,483.288255559945
2012,GRC,reading_score,disagree,mean_se,3.88689696633616
2012,GRC,reading_score,strongly_agree,mean,391.466842545007
2012,GRC,reading_score,strongly_agree,mean_se,14.5999676693712
2012,GRC,reading_score,strongly_disagree,mean,491.49665250449
2012,GRC,reading_score,strongly_disagree,mean_se,3.50244997143174
2012,HRV,math_score,agree,mean,447.082194542425
2012,HRV,math_score,agree,mean_se,45.5364184942832
2012,HRV,math_score,disagree,mean,471.642476170563
2012,HRV,math_score,disagree,mean_se,16.9059616196691
2012,HRV,math_score,strongly_agree,mean,418.74905574117
2012,HRV,math_score,strongly_agree,mean_se,134.681930145976
2012,HRV,math_score,strongly_disagree,mean,478.066148511311
2012,HRV,math_score,strongly_disagree,mean_se,17.2749103149802
2012,HRV,reading_score,agree,mean,458.147546179805
2012,HRV,reading_score,agree,mean_se,7.99190641183648
2012,HRV,reading_score,disagree,mean,486.86392707115
2012,HRV,reading_score,disagree,mean_se,3.9659921182363
2012,HRV,reading_score,strongly_agree,mean,405.460101125312
2012,HRV,reading_score,strongly_agree,mean_se,13.9856878197504
2012,HRV,reading_score,strongly_disagree,mean,492.817563678915
2012,HRV,reading_score,strongly_disagree,mean_se,3.38954593190002
2012,HUN,math_score,agree,mean,438.674756600024
2012,HUN,math_score,agree,mean_se,59.6187027386049
2012,HUN,math_score,disagree,mean,473.475338927164
2012,HUN,math_score,disagree,mean_se,14.9314713079255
2012,HUN,math_score,strongly_agree,mean,419.098504965945
2012,HUN,math_score,strongly_agree,mean_se,155.84276665848
2012,HUN,math_score,strongly_disagree,mean,489.06852926041
2012,HUN,math_score,strongly_disagree,mean_se,14.4266494729921
2012,HUN,reading_score,agree,mean,450.672613402328
2012,HUN,reading_score,agree,mean_se,8.54459641075339
2012,HUN,reading_score,disagree,mean,486.608299717184
2012,HUN,reading_score,disagree,mean_se,4.02040341990437
2012,HUN,reading_score,strongly_agree,mean,406.969285382341
2012,HUN,reading_score,strongly_agree,mean_se,13.7817158258724
2012,HUN,reading_score,strongly_disagree,mean,502.128894171921
2012,HUN,reading_score,strongly_disagree,mean_se,3.84413956970758
2012,IRL,math_score,agree,mean,511.080679926738
2012,IRL,math_score,agree,mean_se,56.6758589201847
2012,IRL,math_score,disagree,mean,499.319189377916
2012,IRL,math_score,disagree,mean_se,9.23417480127627
2012,IRL,math_score,strongly_agree,mean,491.076291668489
2012,IRL,math_score,strongly_agree,mean_se,186.256836124143
2012,IRL,math_score,strongly_disagree,mean,503.348738342662
2012,IRL,math_score,strongly_disagree,mean_se,7.65973994903944
2012,IRL,reading_score,agree,mean,527.96353790439
2012,IRL,reading_score,agree,mean_se,8.56452578561387
2012,IRL,reading_score,disagree,mean,521.782252584184
2012,IRL,reading_score,disagree,mean_se,3.49466462544039
2012,IRL,reading_score,strongly_agree,mean,502.891650315339
2012,IRL,reading_score,strongly_agree,mean_se,18.6391695211767
2012,IRL,reading_score,strongly_disagree,mean,525.162848799152
2012,IRL,reading_score,strongly_disagree,mean_se,3.28971194855875
2012,ITA,math_score,agree,mean,463.381137620902
2012,ITA,math_score,agree,mean_se,19.7093685947785
2012,ITA,math_score,disagree,mean,490.181619679484
2012,ITA,math_score,disagree,mean_se,5.93115205729387
2012,ITA,math_score,strongly_agree,mean,428.982261242421
2012,ITA,math_score,strongly_agree,mean_se,39.145772036747
2012,ITA,math_score,strongly_disagree,mean,490.389964566398
2012,ITA,math_score,strongly_disagree,mean_se,4.85914387430796
2012,ITA,reading_score,agree,mean,456.646296857304
2012,ITA,reading_score,agree,mean_se,6.06852540930217
2012,ITA,reading_score,disagree,mean,495.204652592763
2012,ITA,reading_score,disagree,mean_se,2.49680491720769
2012,ITA,reading_score,strongly_agree,mean,409.183282145018
2012,ITA,reading_score,strongly_agree,mean_se,7.80051682883383
2012,ITA,reading_score,strongly_disagree,mean,497.358392808762
2012,ITA,reading_score,strongly_disagree,mean_se,2.00028920549312
2012,LTU,math_score,agree,mean,443.298382060075
2012,LTU,math_score,agree,mean_se,32.2152852879987
2012,LTU,math_score,disagree,mean,471.63194351349
2012,LTU,math_score,disagree,mean_se,16.7832074222084
2012,LTU,math_score,strongly_agree,mean,420.309352931374
2012,LTU,math_score,strongly_agree,mean_se,77.8268914189788
2012,LTU,math_score,strongly_disagree,mean,489.374358377575
2012,LTU,math_score,strongly_disagree,mean_se,9.07766386265939
2012,LTU,reading_score,agree,mean,439.070189087198
2012,LTU,reading_score,agree,mean_se,6.05512936088989
2012,LTU,reading_score,disagree,mean,466.382498502619
2012,LTU,reading_score,disagree,mean_se,4.37408222559613
2012,LTU,reading_score,strongly_agree,mean,409.673152633133
2012,LTU,reading_score,strongly_agree,mean_se,8.66742010557842
2012,LTU,reading_score,strongly_disagree,mean,494.057631739964
2012,LTU,reading_score,strongly_disagree,mean_se,2.75000775764598
2012,LUX,math_score,agree,mean,452.085856651417
2012,LUX,math_score,agree,mean_se,37.5531779866398
2012,LUX,math_score,disagree,mean,491.317817942841
2012,LUX,math_score,disagree,mean_se,9.65370422938173
2012,LUX,math_score,strongly_agree,mean,439.861410466189
2012,LUX,math_score,strongly_agree,mean_se,102.620255207868
2012,LUX,math_score,strongly_disagree,mean,494.736493441334
2012,LUX,math_score,strongly_disagree,mean_se,2.33276088194801
2012,LUX,reading_score,agree,mean,443.060697768257
2012,LUX,reading_score,agree,mean_se,8.1832315360162
2012,LUX,reading_score,disagree,mean,492.003165985454
2012,LUX,reading_score,disagree,mean_se,4.12756916380874
2012,LUX,reading_score,strongly_agree,mean,420.860767791045
2012,LUX,reading_score,strongly_agree,mean_se,11.9602486084961
2012,LUX,reading_score,strongly_disagree,mean,496.381316828979
2012,LUX,reading_score,strongly_disagree,mean_se,1.89518776557782
2012,LVA,math_score,agree,mean,475.386642778316
2012,LVA,math_score,agree,mean_se,43.4562693090734
2012,LVA,math_score,disagree,mean,492.702032432319
2012,LVA,math_score,disagree,mean_se,10.9232167204142
2012,LVA,math_score,strongly_agree,mean,473.885643235281
2012,LVA,math_score,strongly_agree,mean_se,287.973898264249
2012,LVA,math_score,strongly_disagree,mean,491.205085945401
2012,LVA,math_score,strongly_disagree,mean_se,12.1076513976624
2012,LVA,reading_score,agree,mean,465.637943474297
2012,LVA,reading_score,agree,mean_se,9.12625845320512
2012,LVA,reading_score,disagree,mean,489.025693913373
2012,LVA,reading_score,disagree,mean_se,3.04285732030573
2012,LVA,reading_score,strongly_agree,mean,454.050362029628
2012,LVA,reading_score,strongly_agree,mean_se,15.6992067742773
2012,LVA,reading_score,strongly_disagree,mean,491.84576187556
2012,LVA,reading_score,strongly_disagree,mean_se,3.36852224988786
2012,NLD,math_score,agree,mean,488.251374960404
2012,NLD,math_score,agree,mean_se,91.7813761964139
2012,NLD,math_score,disagree,mean,530.974639870657
2012,NLD,math_score,disagree,mean_se,18.5972725234759
2012,NLD,math_score,strongly_agree,mean,461.865779828535
2012,NLD,math_score,strongly_agree,mean_se,566.775889892379
2012,NLD,math_score,strongly_disagree,mean,532.232108558039
