year,area,concept,escs,level,metric,value
2003,GBR,reading_score,quart_3,level_6,freq,0.71799198682986
2003,GBR,reading_score,quart_3,level_6,freq_se,0.306913267821207
2003,GBR,reading_score,quart_4,below_level_1a,freq,1.04225605477666
2003,GBR,reading_score,quart_4,below_level_1a,freq_se,0.354862058077414
2003,GBR,reading_score,quart_4,level_1a,freq,3.43319879214559
2003,GBR,reading_score,quart_4,level_1a,freq_se,0.68641528765954
2003,GBR,reading_score,quart_4,level_2,freq,11.3453193702613
2003,GBR,reading_score,quart_4,level_2,freq_se,1.14444758297971
2003,GBR,reading_score,quart_4,level_3,freq,26.7912293888577
2003,GBR,reading_score,quart_4,level_3,freq_se,1.817287846674
2003,GBR,reading_score,quart_4,level_4,freq,34.5455001605092
2003,GBR,reading_score,quart_4,level_4,freq_se,1.57360066065994
2003,GBR,reading_score,quart_4,level_5,freq,19.2154440685465
2003,GBR,reading_score,quart_4,level_5,freq_se,1.74511732353721
2003,GBR,reading_score,quart_4,level_6,freq,3.62705216490307
2003,GBR,reading_score,quart_4,level_6,freq_se,0.930705681896849
2003,GRC,math_score,quart_1,below_level_1a,freq,29.3267570026968
2003,GRC,math_score,quart_1,below_level_1a,freq_se,2.87253007361058
2003,GRC,math_score,quart_1,level_1a,freq,25.9124476108136
2003,GRC,math_score,quart_1,level_1a,freq_se,1.43191378230724
2003,GRC,math_score,quart_1,level_2,freq,24.6550969741635
2003,GRC,math_score,quart_1,level_2,freq_se,1.55722137530987
2003,GRC,math_score,quart_1,level_3,freq,14.1371610959477
2003,GRC,math_score,quart_1,level_3,freq_se,1.58032244820814
2003,GRC,math_score,quart_1,level_4,freq,4.7766010784352
2003,GRC,math_score,quart_1,level_4,freq_se,0.524633666283319
2003,GRC,math_score,quart_1,level_5,freq,0.977120329026603
2003,GRC,math_score,quart_1,level_5,freq_se,0.042777804193444
2003,GRC,math_score,quart_1,level_6,freq,0.214815908916593
2003,GRC,math_score,quart_1,level_6,freq_se,0.0242029840835091
2003,GRC,math_score,quart_2,below_level_1a,freq,18.4983906809519
2003,GRC,math_score,quart_2,below_level_1a,freq_se,2.4513555429878
2003,GRC,math_score,quart_2,level_1a,freq,22.7101064775231
2003,GRC,math_score,quart_2,level_1a,freq_se,1.60547381968226
2003,GRC,math_score,quart_2,level_2,freq,27.7151789632711
2003,GRC,math_score,quart_2,level_2,freq_se,2.24013239319922
2003,GRC,math_score,quart_2,level_3,freq,21.2523362885236
2003,GRC,math_score,quart_2,level_3,freq_se,2.20797222875461
2003,GRC,math_score,quart_2,level_4,freq,7.71339314985615
2003,GRC,math_score,quart_2,level_4,freq_se,0.705992078494494
2003,GRC,math_score,quart_2,level_5,freq,1.81575818422847
2003,GRC,math_score,quart_2,level_5,freq_se,0.231575156021639
2003,GRC,math_score,quart_2,level_6,freq,0.294836255645669
2003,GRC,math_score,quart_2,level_6,freq_se,0.0224806168235326
2003,GRC,math_score,quart_3,below_level_1a,freq,11.9670560861248
2003,GRC,math_score,quart_3,below_level_1a,freq_se,1.46671405772408
2003,GRC,math_score,quart_3,level_1a,freq,20.5109063209053
2003,GRC,math_score,quart_3,level_1a,freq_se,3.09924034026926
2003,GRC,math_score,quart_3,level_2,freq,27.0352440230082
2003,GRC,math_score,quart_3,level_2,freq_se,2.6597954933083
2003,GRC,math_score,quart_3,level_3,freq,23.3252114812395
2003,GRC,math_score,quart_3,level_3,freq_se,2.04237457660326
2003,GRC,math_score,quart_3,level_4,freq,12.6910057737502
2003,GRC,math_score,quart_3,level_4,freq_se,1.87091637094509
2003,GRC,math_score,quart_3,level_5,freq,3.81453757255621
2003,GRC,math_score,quart_3,level_5,freq_se,0.422803753481986
2003,GRC,math_score,quart_3,level_6,freq,0.656038742415766
2003,GRC,math_score,quart_3,level_6,freq_se,0.0638110663523118
2003,GRC,math_score,quart_4,below_level_1a,freq,5.60912213130143
2003,GRC,math_score,quart_4,below_level_1a,freq_se,0.743403085416892
2003,GRC,math_score,quart_4,level_1a,freq,12.0669999855584
2003,GRC,math_score,quart_4,level_1a,freq_se,1.75875097131797
2003,GRC,math_score,quart_4,level_2,freq,23.6965098025808
2003,GRC,math_score,quart_4,level_2,freq_se,2.06386964738714
2003,GRC,math_score,quart_4,level_3,freq,26.9463216748536
2003,GRC,math_score,quart_4,level_3,freq_se,2.94366336876108
2003,GRC,math_score,quart_4,level_4,freq,21.7359004123128
2003,GRC,math_score,quart_4,level_4,freq_se,1.75936774490079
2003,GRC,math_score,quart_4,level_5,freq,8.65624251361405
2003,GRC,math_score,quart_4,level_5,freq_se,1.88776683426135
2003,GRC,math_score,quart_4,level_6,freq,1.28890347977896
2003,GRC,math_score,quart_4,level_6,freq_se,0.16528690303208
2003,GRC,reading_score,quart_1,below_level_1a,freq,16.0917905981201
2003,GRC,reading_score,quart_1,below_level_1a,freq_se,1.51296998626578
2003,GRC,reading_score,quart_1,level_1a,freq,20.4622675098428
2003,GRC,reading_score,quart_1,level_1a,freq_se,1.37899357966903
2003,GRC,reading_score,quart_1,level_2,freq,28.4976110294147
2003,GRC,reading_score,quart_1,level_2,freq_se,1.85624202746847
2003,GRC,reading_score,quart_1,level_3,freq,23.1000034212298
2003,GRC,reading_score,quart_1,level_3,freq_se,1.60626789439421
2003,GRC,reading_score,quart_1,level_4,freq,9.80038500536337
2003,GRC,reading_score,quart_1,level_4,freq_se,1.17206695154217
2003,GRC,reading_score,quart_1,level_5,freq,1.9169384413885
2003,GRC,reading_score,quart_1,level_5,freq_se,0.468197315730652
2003,GRC,reading_score,quart_1,level_6,freq,0.131003994640749
2003,GRC,reading_score,quart_1,level_6,freq_se,0.158410647341682
2003,GRC,reading_score,quart_2,below_level_1a,freq,9.34228532869663
2003,GRC,reading_score,quart_2,below_level_1a,freq_se,1.12216781648284
2003,GRC,reading_score,quart_2,level_1a,freq,15.037292152156
2003,GRC,reading_score,quart_2,level_1a,freq_se,1.47870769699478
2003,GRC,reading_score,quart_2,level_2,freq,25.5475682239505
2003,GRC,reading_score,quart_2,level_2,freq_se,1.7505780264179
2003,GRC,reading_score,quart_2,level_3,freq,29.0733460592158
2003,GRC,reading_score,quart_2,level_3,freq_se,1.66953927882809
2003,GRC,reading_score,quart_2,level_4,freq,16.7743146395108
2003,GRC,reading_score,quart_2,level_4,freq_se,1.87226097418966
2003,GRC,reading_score,quart_2,level_5,freq,3.78532173815518
2003,GRC,reading_score,quart_2,level_5,freq_se,0.915346873005578
2003,GRC,reading_score,quart_2,level_6,freq,0.439871858315066
2003,GRC,reading_score,quart_2,level_6,freq_se,0.26298411239485
2003,GRC,reading_score,quart_3,below_level_1a,freq,8.30368552843266
2003,GRC,reading_score,quart_3,below_level_1a,freq_se,1.33814388594723
2003,GRC,reading_score,quart_3,level_1a,freq,11.8351121247296
2003,GRC,reading_score,quart_3,level_1a,freq_se,1.3420878308195
2003,GRC,reading_score,quart_3,level_2,freq,24.8441000543256
2003,GRC,reading_score,quart_3,level_2,freq_se,1.53062748412404
2003,GRC,reading_score,quart_3,level_3,freq,29.5981256351164
2003,GRC,reading_score,quart_3,level_3,freq_se,1.71381100430559
2003,GRC,reading_score,quart_3,level_4,freq,19.0851173141917
2003,GRC,reading_score,quart_3,level_4,freq_se,1.70307760264088
2003,GRC,reading_score,quart_3,level_5,freq,5.79097681716693
2003,GRC,reading_score,quart_3,level_5,freq_se,0.986996245374002
2003,GRC,reading_score,quart_3,level_6,freq,0.542882526037138
2003,GRC,reading_score,quart_3,level_6,freq_se,0.490397596081838
2003,GRC,reading_score,quart_4,below_level_1a,freq,3.6602705444653
2003,GRC,reading_score,quart_4,below_level_1a,freq_se,0.751364005158652
2003,GRC,reading_score,quart_4,level_1a,freq,8.22538501492475
2003,GRC,reading_score,quart_4,level_1a,freq_se,1.35723091949701
2003,GRC,reading_score,quart_4,level_2,freq,18.3501809629747
2003,GRC,reading_score,quart_4,level_2,freq_se,2.26293735590494
2003,GRC,reading_score,quart_4,level_3,freq,30.4030144585093
2003,GRC,reading_score,quart_4,level_3,freq_se,2.81307052705887
2003,GRC,reading_score,quart_4,level_4,freq,26.8278211127223
2003,GRC,reading_score,quart_4,level_4,freq_se,2.71860115453873
2003,GRC,reading_score,quart_4,level_5,freq,10.4145485046849
2003,GRC,reading_score,quart_4,level_5,freq_se,1.82234866053391
2003,GRC,reading_score,quart_4,level_6,freq,2.11877940171877
2003,GRC,reading_score,quart_4,level_6,freq_se,0.903907132334507
2003,HUN,math_score,quart_1,below_level_1a,freq,18.3995204491556
2003,HUN,math_score,quart_1,below_level_1a,freq_se,2.84868919858654
2003,HUN,math_score,quart_1,level_1a,freq,24.8702014967932
2003,HUN,math_score,quart_1,level_1a,freq_se,1.41136466227042
2003,HUN,math_score,quart_1,level_2,freq,27.7093632205179
2003,HUN,math_score,quart_1,level_2,freq_se,1.73087208481136
2003,HUN,math_score,quart_1,level_3,freq,19.3885051783018
2003,HUN,math_score,quart_1,level_3,freq_se,1.49552328004341
2003,HUN,math_score,quart_1,level_4,freq,7.80531670716266
2003,HUN,math_score,quart_1,level_4,freq_se,0.616998506653095
2003,HUN,math_score,quart_1,level_5,freq,1.54447293113033
2003,HUN,math_score,quart_1,level_5,freq_se,0.112098751021708
2003,HUN,math_score,quart_1,level_6,freq,0.282620016938493
2003,HUN,math_score,quart_1,level_6,freq_se,0.0165499031798911
2003,HUN,math_score,quart_2,below_level_1a,freq,5.76732058193338
2003,HUN,math_score,quart_2,below_level_1a,freq_se,0.778564096337702
2003,HUN,math_score,quart_2,level_1a,freq,14.7391377768339
2003,HUN,math_score,quart_2,level_1a,freq_se,1.01247325808282
2003,HUN,math_score,quart_2,level_2,freq,27.691142281328
2003,HUN,math_score,quart_2,level_2,freq_se,1.83481645117328
2003,HUN,math_score,quart_2,level_3,freq,26.4391085710283
2003,HUN,math_score,quart_2,level_3,freq_se,1.71016699916125
2003,HUN,math_score,quart_2,level_4,freq,19.7642883917355
2003,HUN,math_score,quart_2,level_4,freq_se,1.81868004152325
2003,HUN,math_score,quart_2,level_5,freq,4.73271248608731
2003,HUN,math_score,quart_2,level_5,freq_se,0.479218285849398
2003,HUN,math_score,quart_2,level_6,freq,0.866289911053646
2003,HUN,math_score,quart_2,level_6,freq_se,0.0668665887811701
2003,HUN,math_score,quart_3,below_level_1a,freq,2.84687301482169
2003,HUN,math_score,quart_3,below_level_1a,freq_se,0.473382967932857
2003,HUN,math_score,quart_3,level_1a,freq,9.25485553048796
2003,HUN,math_score,quart_3,level_1a,freq_se,1.01351448716127
2003,HUN,math_score,quart_3,level_2,freq,21.1826743885908
2003,HUN,math_score,quart_3,level_2,freq_se,2.29952325955349
2003,HUN,math_score,quart_3,level_3,freq,32.2008022720851
2003,HUN,math_score,quart_3,level_3,freq_se,2.34089099254475
2003,HUN,math_score,quart_3,level_4,freq,22.2924502444166
2003,HUN,math_score,quart_3,level_4,freq_se,2.10221520437073
2003,HUN,math_score,quart_3,level_5,freq,9.80693453080917
2003,HUN,math_score,quart_3,level_5,freq_se,1.11735045070594
2003,HUN,math_score,quart_3,level_6,freq,2.41541001878874
2003,HUN,math_score,quart_3,level_6,freq_se,0.323960382955788
2003,HUN,math_score,quart_4,below_level_1a,freq,0.728056508123262
2003,HUN,math_score,quart_4,below_level_1a,freq_se,0.0600618837701199
2003,HUN,math_score,quart_4,level_1a,freq,4.20893317763042
2003,HUN,math_score,quart_4,level_1a,freq_se,0.536368764900755
2003,HUN,math_score,quart_4,level_2,freq,12.2109217335099
2003,HUN,math_score,quart_4,level_2,freq_se,1.47824866546863
2003,HUN,math_score,quart_4,level_3,freq,23.322311042613
2003,HUN,math_score,quart_4,level_3,freq_se,2.79073380926698
2003,HUN,math_score,quart_4,level_4,freq,29.6847376811633
2003,HUN,math_score,quart_4,level_4,freq_se,2.50686170820582
2003,HUN,math_score,quart_4,level_5,freq,20.4976794988868
2003,HUN,math_score,quart_4,level_5,freq_se,4.52303425651585
2003,HUN,math_score,quart_4,level_6,freq,9.34736035807339
2003,HUN,math_score,quart_4,level_6,freq_se,0.809291731229787
2003,HUN,reading_score,quart_1,below_level_1a,freq,13.0175994180936
2003,HUN,reading_score,quart_1,below_level_1a,freq_se,1.8462880429787
2003,HUN,reading_score,quart_1,level_1a,freq,23.9685131590828
2003,HUN,reading_score,quart_1,level_1a,freq_se,1.99482911573824
2003,HUN,reading_score,quart_1,level_2,freq,32.6346538417302
2003,HUN,reading_score,quart_1,level_2,freq_se,1.64420293480201
2003,HUN,reading_score,quart_1,level_3,freq,22.7683166042489
2003,HUN,reading_score,quart_1,level_3,freq_se,1.66349056603093
2003,HUN,reading_score,quart_1,level_4,freq,6.58395731714468
2003,HUN,reading_score,quart_1,level_4,freq_se,0.962581514895925
2003,HUN,reading_score,quart_1,level_5,freq,0.894909313829962
2003,HUN,reading_score,quart_1,level_5,freq_se,0.278643443098469
2003,HUN,reading_score,quart_1,level_6,freq,0.13205034586989
2003,HUN,reading_score,quart_1,level_6,freq_se,0.0997630555746274
2003,HUN,reading_score,quart_2,below_level_1a,freq,4.75136091729689
2003,HUN,reading_score,quart_2,below_level_1a,freq_se,0.765481911643116
2003,HUN,reading_score,quart_2,level_1a,freq,14.1098596269954
2003,HUN,reading_score,quart_2,level_1a,freq_se,1.30860942822035
2003,HUN,reading_score,quart_2,level_2,freq,29.9182876641039
2003,HUN,reading_score,quart_2,level_2,freq_se,1.69905738968339
2003,HUN,reading_score,quart_2,level_3,freq,33.4406545111307
2003,HUN,reading_score,quart_2,level_3,freq_se,1.71009088454407
2003,HUN,reading_score,quart_2,level_4,freq,15.3081601685731
2003,HUN,reading_score,quart_2,level_4,freq_se,1.22182542541095
2003,HUN,reading_score,quart_2,level_5,freq,2.32338413393935
2003,HUN,reading_score,quart_2,level_5,freq_se,0.518148564100923
2003,HUN,reading_score,quart_2,level_6,freq,0.148292977960536
2003,HUN,reading_score,quart_2,level_6,freq_se,0.171968726942349
2003,HUN,reading_score,quart_3,below_level_1a,freq,2.24673762383574
2003,HUN,reading_score,quart_3,below_level_1a,freq_se,0.705946731307218
2003,HUN,reading_score,quart_3,level_1a,freq,8.91340260792511
2003,HUN,reading_score,quart_3,level_1a,freq_se,1.44214096828104
2003,HUN,reading_score,quart_3,level_2,freq,24.7359136641706
2003,HUN,reading_score,quart_3,level_2,freq_se,1.53638212855624
2003,HUN,reading_score,quart_3,level_3,freq,35.831797981549
2003,HUN,reading_score,quart_3,level_3,freq_se,2.04540799648449
2003,HUN,reading_score,quart_3,level_4,freq,22.5015823738106
2003,HUN,reading_score,quart_3,level_4,freq_se,2.22630889133762
2003,HUN,reading_score,quart_3,level_5,freq,5.45805237447291
2003,HUN,reading_score,quart_3,level_5,freq_se,1.19681379518144
2003,HUN,reading_score,quart_3,level_6,freq,0.312513374236066
2003,HUN,reading_score,quart_3,level_6,freq_se,0.271438991393283
2003,HUN,reading_score,quart_4,below_level_1a,freq,0.868342348921121
2003,HUN,reading_score,quart_4,below_level_1a,freq_se,0.37384704387366
2003,HUN,reading_score,quart_4,level_1a,freq,4.15186352161227
2003,HUN,reading_score,quart_4,level_1a,freq_se,1.0368825492851
2003,HUN,reading_score,quart_4,level_2,freq,15.2543565450427
2003,HUN,reading_score,quart_4,level_2,freq_se,1.8098339091055
2003,HUN,reading_score,quart_4,level_3,freq,32.6404077391824
2003,HUN,reading_score,quart_4,level_3,freq_se,2.21015002204054
2003,HUN,reading_score,quart_4,level_4,freq,33.8627857996284
2003,HUN,reading_score,quart_4,level_4,freq_se,2.5483370947926
2003,HUN,reading_score,quart_4,level_5,freq,11.841367024781
2003,HUN,reading_score,quart_4,level_5,freq_se,1.99228842811161
2003,HUN,reading_score,quart_4,level_6,freq,1.38087702083208
2003,HUN,reading_score,quart_4,level_6,freq_se,0.471941749098484
2003,IRL,math_score,quart_1,below_level_1a,freq,10.6973458626319
2003,IRL,math_score,quart_1,below_level_1a,freq_se,1.82001042157055
2003,IRL,math_score,quart_1,level_1a,freq,21.1522310526917
2003,IRL,math_score,quart_1,level_1a,freq_se,3.13005450633427
2003,IRL,math_score,quart_1,level_2,freq,29.8710208287889
2003,IRL,math_score,quart_1,level_2,freq_se,2.92144040059829
2003,IRL,math_score,quart_1,level_3,freq,25.8733008603226
2003,IRL,math_score,quart_1,level_3,freq_se,2.86812420263655
2003,IRL,math_score,quart_1,level_4,freq,8.59497553679656
2003,IRL,math_score,quart_1,level_4,freq_se,1.06216216949417
2003,IRL,math_score,quart_1,level_5,freq,3.22494299483038
2003,IRL,math_score,quart_1,level_5,freq_se,0.27707621217693
2003,IRL,math_score,quart_1,level_6,freq,0.586182863937955
2003,IRL,math_score,quart_1,level_6,freq_se,0.0772902060898034
2003,IRL,math_score,quart_2,below_level_1a,freq,5.2841112703416
2003,IRL,math_score,quart_2,below_level_1a,freq_se,0.635723208382738
2003,IRL,math_score,quart_2,level_1a,freq,13.0813963926133
2003,IRL,math_score,quart_2,level_1a,freq_se,1.41658974992222
2003,IRL,math_score,quart_2,level_2,freq,26.2768126029639
2003,IRL,math_score,quart_2,level_2,freq_se,2.05254633167606
2003,IRL,math_score,quart_2,level_3,freq,29.4818823495955
2003,IRL,math_score,quart_2,level_3,freq_se,2.09425469398169
2003,IRL,math_score,quart_2,level_4,freq,18.1848394919885
2003,IRL,math_score,quart_2,level_4,freq_se,1.27326341650452
2003,IRL,math_score,quart_2,level_5,freq,6.42058725080611
2003,IRL,math_score,quart_2,level_5,freq_se,0.523524496693632
2003,IRL,math_score,quart_2,level_6,freq,1.27037064169115
2003,IRL,math_score,quart_2,level_6,freq_se,0.130634650526926
2003,IRL,math_score,quart_3,below_level_1a,freq,2.3002173947701
2003,IRL,math_score,quart_3,below_level_1a,freq_se,0.194820326920522
2003,IRL,math_score,quart_3,level_1a,freq,7.34978508305236
2003,IRL,math_score,quart_3,level_1a,freq_se,0.675673874664291
2003,IRL,math_score,quart_3,level_2,freq,22.2536958891905
2003,IRL,math_score,quart_3,level_2,freq_se,1.91532661488487
2003,IRL,math_score,quart_3,level_3,freq,30.6509590590762
2003,IRL,math_score,quart_3,level_3,freq_se,1.74509901431467
2003,IRL,math_score,quart_3,level_4,freq,23.0884021690163
2003,IRL,math_score,quart_3,level_4,freq_se,1.53559891430849
2003,IRL,math_score,quart_3,level_5,freq,12.0803143697898
2003,IRL,math_score,quart_3,level_5,freq_se,0.765296834631377
2003,IRL,math_score,quart_3,level_6,freq,2.27662603510471
2003,IRL,math_score,quart_3,level_6,freq_se,0.199799997050041
2003,IRL,math_score,quart_4,below_level_1a,freq,1.05003618393399
2003,IRL,math_score,quart_4,below_level_1a,freq_se,0.139038629547007
2003,IRL,math_score,quart_4,level_1a,freq,3.92481344031875
2003,IRL,math_score,quart_4,level_1a,freq_se,0.711391718468684
2003,IRL,math_score,quart_4,level_2,freq,14.0542223787277
2003,IRL,math_score,quart_4,level_2,freq_se,1.69281145350104
2003,IRL,math_score,quart_4,level_3,freq,28.2899665418171
2003,IRL,math_score,quart_4,level_3,freq_se,2.7084392150282
2003,IRL,math_score,quart_4,level_4,freq,28.8552391442203
2003,IRL,math_score,quart_4,level_4,freq_se,2.20979779213018
2003,IRL,math_score,quart_4,level_5,freq,18.3419378178902
2003,IRL,math_score,quart_4,level_5,freq_se,2.13161410871331
2003,IRL,math_score,quart_4,level_6,freq,5.48378449309193
2003,IRL,math_score,quart_4,level_6,freq_se,0.655731960785423
2003,IRL,reading_score,quart_1,below_level_1a,freq,6.13061918553036
2003,IRL,reading_score,quart_1,below_level_1a,freq_se,1.2949252733404
2003,IRL,reading_score,quart_1,level_1a,freq,15.0821413725403
2003,IRL,reading_score,quart_1,level_1a,freq_se,1.3962339644003
2003,IRL,reading_score,quart_1,level_2,freq,31.6239560560395
2003,IRL,reading_score,quart_1,level_2,freq_se,1.97163257051242
2003,IRL,reading_score,quart_1,level_3,freq,31.6491174951243
2003,IRL,reading_score,quart_1,level_3,freq_se,2.12569909305545
2003,IRL,reading_score,quart_1,level_4,freq,13.0343212631111
2003,IRL,reading_score,quart_1,level_4,freq_se,1.39760225309817
2003,IRL,reading_score,quart_1,level_5,freq,2.30234002420976
2003,IRL,reading_score,quart_1,level_5,freq_se,0.541809098262875
2003,IRL,reading_score,quart_1,level_6,freq,0.177504603444738
2003,IRL,reading_score,quart_1,level_6,freq_se,0.182801022851871
2003,IRL,reading_score,quart_2,below_level_1a,freq,2.58205738297256
2003,IRL,reading_score,quart_2,below_level_1a,freq_se,0.631889379534049
2003,IRL,reading_score,quart_2,level_1a,freq,8.10208183674768
2003,IRL,reading_score,quart_2,level_1a,freq_se,1.19265946460902
2003,IRL,reading_score,quart_2,level_2,freq,23.4549856574541
2003,IRL,reading_score,quart_2,level_2,freq_se,1.80451425153797
2003,IRL,reading_score,quart_2,level_3,freq,36.3467356883853
2003,IRL,reading_score,quart_2,level_3,freq_se,1.69597547445218
2003,IRL,reading_score,quart_2,level_4,freq,23.6449917933569
2003,IRL,reading_score,quart_2,level_4,freq_se,1.84860568348408
2003,IRL,reading_score,quart_2,level_5,freq,5.62179149165582
2003,IRL,reading_score,quart_2,level_5,freq_se,0.925428247290877
2003,IRL,reading_score,quart_2,level_6,freq,0.247356149427638
2003,IRL,reading_score,quart_2,level_6,freq_se,0.224679092313611
2003,IRL,reading_score,quart_3,below_level_1a,freq,0.929831284325752
2003,IRL,reading_score,quart_3,below_level_1a,freq_se,0.365832956874887
2003,IRL,reading_score,quart_3,level_1a,freq,5.47362965784367
2003,IRL,reading_score,quart_3,level_1a,freq_se,0.870603596245957
2003,IRL,reading_score,quart_3,level_2,freq,17.1994414680412
2003,IRL,reading_score,quart_3,level_2,freq_se,2.23276909124131
2003,IRL,reading_score,quart_3,level_3,freq,34.3527439108421
2003,IRL,reading_score,quart_3,level_3,freq_se,1.96718530380327
2003,IRL,reading_score,quart_3,level_4,freq,31.3447392474869
2003,IRL,reading_score,quart_3,level_4,freq_se,2.21669218297097
2003,IRL,reading_score,quart_3,level_5,freq,9.93046860170133
2003,IRL,reading_score,quart_3,level_5,freq_se,1.31849960383605
2003,IRL,reading_score,quart_3,level_6,freq,0.769145829759108
2003,IRL,reading_score,quart_3,level_6,freq_se,0.329671402942884
2003,IRL,reading_score,quart_4,below_level_1a,freq,0.522808540072031
2003,IRL,reading_score,quart_4,below_level_1a,freq_se,0.367470856730097
2003,IRL,reading_score,quart_4,level_1a,freq,2.92910505158404
2003,IRL,reading_score,quart_4,level_1a,freq_se,1.12402972555428
2003,IRL,reading_score,quart_4,level_2,freq,10.5381441857547
2003,IRL,reading_score,quart_4,level_2,freq_se,1.96458066413272
2003,IRL,reading_score,quart_4,level_3,freq,27.1735531963112
2003,IRL,reading_score,quart_4,level_3,freq_se,3.16902617630423
2003,IRL,reading_score,quart_4,level_4,freq,39.3414229370864
2003,IRL,reading_score,quart_4,level_4,freq_se,3.01502723517403
2003,IRL,reading_score,quart_4,level_5,freq,17.7942588122671
2003,IRL,reading_score,quart_4,level_5,freq_se,2.0568360739056
2003,IRL,reading_score,quart_4,level_6,freq,1.70070727692451
2003,IRL,reading_score,quart_4,level_6,freq_se,0.584294077411315
2003,ITA,math_score,quart_1,below_level_1a,freq,21.9036193181434
2003,ITA,math_score,quart_1,below_level_1a,freq_se,2.94285915405759
2003,ITA,math_score,quart_1,level_1a,freq,26.3940105977502
2003,ITA,math_score,quart_1,level_1a,freq_se,1.41041279699755
2003,ITA,math_score,quart_1,level_2,freq,24.9339206050713
2003,ITA,math_score,quart_1,level_2,freq_se,1.14676181020306
2003,ITA,math_score,quart_1,level_3,freq,16.9599839003319
2003,ITA,math_score,quart_1,level_3,freq_se,1.25966878654836
2003,ITA,math_score,quart_1,level_4,freq,7.1374685407786
2003,ITA,math_score,quart_1,level_4,freq_se,0.340325858550101
2003,ITA,math_score,quart_1,level_5,freq,2.40196388578266
2003,ITA,math_score,quart_1,level_5,freq_se,0.086218770796998
2003,ITA,math_score,quart_1,level_6,freq,0.269033152141906
2003,ITA,math_score,quart_1,level_6,freq_se,0.00495581394629481
2003,ITA,math_score,quart_2,below_level_1a,freq,10.2947982752037
2003,ITA,math_score,quart_2,below_level_1a,freq_se,1.63281133738986
2003,ITA,math_score,quart_2,level_1a,freq,18.9280782595936
2003,ITA,math_score,quart_2,level_1a,freq_se,1.93393874555054
2003,ITA,math_score,quart_2,level_2,freq,24.8150509258045
2003,ITA,math_score,quart_2,level_2,freq_se,1.60576926892414
2003,ITA,math_score,quart_2,level_3,freq,27.3001177608825
2003,ITA,math_score,quart_2,level_3,freq_se,1.57859948310313
2003,ITA,math_score,quart_2,level_4,freq,13.3670246554252
2003,ITA,math_score,quart_2,level_4,freq_se,0.939423658268832
2003,ITA,math_score,quart_2,level_5,freq,4.51222825604093
2003,ITA,math_score,quart_2,level_5,freq_se,0.211926587302923
2003,ITA,math_score,quart_2,level_6,freq,0.782701867049651
2003,ITA,math_score,quart_2,level_6,freq_se,0.0202316757238349
2003,ITA,math_score,quart_3,below_level_1a,freq,8.275970132059
2003,ITA,math_score,quart_3,below_level_1a,freq_se,1.04765665049565
2003,ITA,math_score,quart_3,level_1a,freq,15.8567077325609
2003,ITA,math_score,quart_3,level_1a,freq_se,1.4419736595722
2003,ITA,math_score,quart_3,level_2,freq,24.0172832849015
2003,ITA,math_score,quart_3,level_2,freq_se,0.989947969993613
2003,ITA,math_score,quart_3,level_3,freq,25.5930475753882
2003,ITA,math_score,quart_3,level_3,freq_se,1.26930227911423
2003,ITA,math_score,quart_3,level_4,freq,16.5602271117605
2003,ITA,math_score,quart_3,level_4,freq_se,1.27440438272572
2003,ITA,math_score,quart_3,level_5,freq,7.69613666043767
2003,ITA,math_score,quart_3,level_5,freq_se,0.565869263129364
2003,ITA,math_score,quart_3,level_6,freq,2.00062750289225
2003,ITA,math_score,quart_3,level_6,freq_se,0.0669018434312921
2003,ITA,math_score,quart_4,below_level_1a,freq,3.23821061377594
2003,ITA,math_score,quart_4,below_level_1a,freq_se,0.362763399311209
2003,ITA,math_score,quart_4,level_1a,freq,11.1125259319866
2003,ITA,math_score,quart_4,level_1a,freq_se,1.16740443886817
2003,ITA,math_score,quart_4,level_2,freq,23.5192082717486
2003,ITA,math_score,quart_4,level_2,freq_se,2.75024793655607
2003,ITA,math_score,quart_4,level_3,freq,27.6614418809846
2003,ITA,math_score,quart_4,level_3,freq_se,1.34504301768536
2003,ITA,math_score,quart_4,level_4,freq,20.2094468133657
2003,ITA,math_score,quart_4,level_4,freq_se,2.86252267496949
2003,ITA,math_score,quart_4,level_5,freq,10.664766354757
2003,ITA,math_score,quart_4,level_5,freq_se,0.786689203951527
2003,ITA,math_score,quart_4,level_6,freq,3.59440013338159
2003,ITA,math_score,quart_4,level_6,freq_se,0.147886303958984
2003,ITA,reading_score,quart_1,below_level_1a,freq,16.3132244427344
2003,ITA,reading_score,quart_1,below_level_1a,freq_se,1.8772504659699
2003,ITA,reading_score,quart_1,level_1a,freq,21.2797866542027
2003,ITA,reading_score,quart_1,level_1a,freq_se,1.51855534820537
2003,ITA,reading_score,quart_1,level_2,freq,28.8066490215041
2003,ITA,reading_score,quart_1,level_2,freq_se,1.48158968753971
2003,ITA,reading_score,quart_1,level_3,freq,22.2684685977607
2003,ITA,reading_score,quart_1,level_3,freq_se,1.77392888056255
2003,ITA,reading_score,quart_1,level_4,freq,9.66539717851306
2003,ITA,reading_score,quart_1,level_4,freq_se,0.87833822767049
2003,ITA,reading_score,quart_1,level_5,freq,1.50907318995558
2003,ITA,reading_score,quart_1,level_5,freq_se,0.30455230569735
2003,ITA,reading_score,quart_1,level_6,freq,0.157400915329437
2003,ITA,reading_score,quart_1,level_6,freq_se,0.100903750424852
2003,ITA,reading_score,quart_2,below_level_1a,freq,7.11378324492909
