"year","area","concept","metric","value"
"2003","LVA","reading_score","mean_se",3.59859365538356
"2003","LVA","reading_score","perc_10",371.5488
"2003","LVA","reading_score","perc_10_se",6.21270303676266
"2003","LVA","reading_score","perc_50",496.2782
"2003","LVA","reading_score","perc_50_se",3.6252345864785
"2003","LVA","reading_score","perc_90",600.7489
"2003","LVA","reading_score","perc_90_se",2.68219771595977
"2003","NLD","math_score","mean",538.061098694833
"2003","NLD","math_score","mean_se",3.19060925173408
"2003","NLD","math_score","perc_10",413.8807
"2003","NLD","math_score","perc_10_se",5.37613991693854
"2003","NLD","math_score","perc_50",539.5233
"2003","NLD","math_score","perc_50_se",4.2658915578106
"2003","NLD","math_score","perc_90",656.9871
"2003","NLD","math_score","perc_90_se",3.80214602665385
"2003","NLD","reading_score","mean",513.961152284236
"2003","NLD","reading_score","mean_se",2.76003072855624
"2003","NLD","reading_score","perc_10",400.6054
"2003","NLD","reading_score","perc_10_se",5.62956473628292
"2003","NLD","reading_score","perc_50",518.192
"2003","NLD","reading_score","perc_50_se",3.29958992315712
"2003","NLD","reading_score","perc_90",621.0075
"2003","NLD","reading_score","perc_90_se",2.61265270089614
"2003","POL","math_score","mean",490.104943222531
"2003","POL","math_score","mean_se",2.44302991259891
"2003","POL","math_score","perc_10",375.1675
"2003","POL","math_score","perc_10_se",2.6006482903307
"2003","POL","math_score","perc_50",490.0608
"2003","POL","math_score","perc_50_se",2.81134044781132
"2003","POL","math_score","perc_90",606.5898
"2003","POL","math_score","perc_90_se",2.76237280485453
"2003","POL","reading_score","mean",496.481175572233
"2003","POL","reading_score","mean_se",2.86284541832194
"2003","POL","reading_score","perc_10",371.7077
"2003","POL","reading_score","perc_10_se",4.69507238091171
"2003","POL","reading_score","perc_50",500.0647
"2003","POL","reading_score","perc_50_se",2.71270446565783
"2003","POL","reading_score","perc_90",615.4054
"2003","POL","reading_score","perc_90_se",2.6202879226337
"2003","PRT","math_score","mean",466.138732283452
"2003","PRT","math_score","mean_se",3.33508515212193
"2003","PRT","math_score","perc_10",350.8646
"2003","PRT","math_score","perc_10_se",6.76872672690367
"2003","PRT","math_score","perc_50",467.0821
"2003","PRT","math_score","perc_50_se",2.99987609060774
"2003","PRT","math_score","perc_90",580.4175
"2003","PRT","math_score","perc_90_se",3.09551316400046
"2003","PRT","reading_score","mean",477.763575248896
"2003","PRT","reading_score","mean_se",3.76254744673025
"2003","PRT","reading_score","perc_10",353.2821
"2003","PRT","reading_score","perc_10_se",6.94555901947424
"2003","PRT","reading_score","perc_50",486.5064
"2003","PRT","reading_score","perc_50_se",3.86662761272662
"2003","PRT","reading_score","perc_90",591.9041
"2003","PRT","reading_score","perc_90_se",3.47333020514892
"2003","SVK","math_score","mean",498.629235426958
"2003","SVK","math_score","mean_se",3.18194266766041
"2003","SVK","math_score","perc_10",381.7884
"2003","SVK","math_score","perc_10_se",4.9838400986087
"2003","SVK","math_score","perc_50",499.4859
"2003","SVK","math_score","perc_50_se",3.6508451380468
"2003","SVK","math_score","perc_90",618.6633
"2003","SVK","math_score","perc_90_se",4.35644474537436
"2003","SVK","reading_score","mean",469.238336586306
"2003","SVK","reading_score","mean_se",2.91704141587673
"2003","SVK","reading_score","perc_10",348.1487
"2003","SVK","reading_score","perc_10_se",6.08978085225571
"2003","SVK","reading_score","perc_50",473.4353
"2003","SVK","reading_score","perc_50_se",3.30535305860055
"2003","SVK","reading_score","perc_90",585.416
"2003","SVK","reading_score","perc_90_se",2.67141312744772
"2003","SWE","math_score","mean",509.591295412609
"2003","SWE","math_score","mean_se",2.58377693784295
"2003","SWE","math_score","perc_10",386.0726
"2003","SWE","math_score","perc_10_se",3.24195982647842
"2003","SWE","math_score","perc_50",509.8458
"2003","SWE","math_score","perc_50_se",2.46637013077925
"2003","SWE","math_score","perc_90",631.8274
"2003","SWE","math_score","perc_90_se",4.04526512660175
"2003","SWE","reading_score","mean",514.322048835298
"2003","SWE","reading_score","mean_se",2.38247034605145
"2003","SWE","reading_score","perc_10",389.3762
"2003","SWE","reading_score","perc_10_se",3.39289943713337
"2003","SWE","reading_score","perc_50",521.5418
"2003","SWE","reading_score","perc_50_se",2.41078164036064
"2003","SWE","reading_score","perc_90",630.966
"2003","SWE","reading_score","perc_90_se",2.73979464002323
"2003","EU28","math_score","mean",499.246589702643
"2003","EU28","math_score","mean_se",0.966087660270213
"2003","EU28","math_score","perc_10",372.5191
"2003","EU28","math_score","perc_10_se",1.91650871756429
"2003","EU28","math_score","perc_50",501.0438
"2003","EU28","math_score","perc_50_se",0.868101786946671
"2003","EU28","math_score","perc_90",622.9475
"2003","EU28","math_score","perc_90_se",0.875576696240838
"2003","EU28","reading_score","mean",493.845655955532
"2003","EU28","reading_score","mean_se",0.98463434735996
"2003","EU28","reading_score","perc_10",362.0153
"2003","EU28","reading_score","perc_10_se",1.93869013228006
"2003","EU28","reading_score","perc_50",501.2038
"2003","EU28","reading_score","perc_50_se",1.11476466956035
"2003","EU28","reading_score","perc_90",615.4463
"2003","EU28","reading_score","perc_90_se",0.737673245075376
"2006","AUT","math_score","mean",505.448936282987
"2006","AUT","math_score","mean_se",3.66477045444291
"2006","AUT","math_score","perc_10",374.9727
"2006","AUT","math_score","perc_10_se",5.99799244747774
"2006","AUT","math_score","perc_50",509.2616
"2006","AUT","math_score","perc_50_se",4.80411920189331
"2006","AUT","math_score","perc_90",628.9843
"2006","AUT","math_score","perc_90_se",3.03994855186728
"2006","AUT","reading_score","mean",490.325358043137
"2006","AUT","reading_score","mean_se",4.10726481618659
"2006","AUT","reading_score","perc_10",349.8331
"2006","AUT","reading_score","perc_10_se",8.65087246626026
"2006","AUT","reading_score","perc_50",500.0121
"2006","AUT","reading_score","perc_50_se",4.01809877815366
"2006","AUT","reading_score","perc_90",620.7692
"2006","AUT","reading_score","perc_90_se",3.42999215188605
"2006","BEL","math_score","mean",520.067095429669
"2006","BEL","math_score","mean_se",3.01872024473229
"2006","BEL","math_score","perc_10",380.3474
"2006","BEL","math_score","perc_10_se",5.94506014136947
"2006","BEL","math_score","perc_50",528.3455
"2006","BEL","math_score","perc_50_se",3.04496948966656
"2006","BEL","math_score","perc_90",650.2493
"2006","BEL","math_score","perc_90_se",2.42854075876852
"2006","BEL","reading_score","mean",500.561563459631
"2006","BEL","reading_score","mean_se",3.01126672327028
"2006","BEL","reading_score","perc_10",344.7757
"2006","BEL","reading_score","perc_10_se",8.1101119594923
"2006","BEL","reading_score","perc_50",514.3123
"2006","BEL","reading_score","perc_50_se",3.13456673034728
"2006","BEL","reading_score","perc_90",630.7793
"2006","BEL","reading_score","perc_90_se",2.40720890327368
"2006","BGR","math_score","mean",413.410580199738
"2006","BGR","math_score","mean_se",6.08540509088862
"2006","BGR","math_score","perc_10",289.9907
"2006","BGR","math_score","perc_10_se",6.32276252725025
"2006","BGR","math_score","perc_50",411.1154
"2006","BGR","math_score","perc_50_se",5.94962767721645
"2006","BGR","math_score","perc_90",543.1453
"2006","BGR","math_score","perc_90_se",8.5669531699432
"2006","BGR","reading_score","mean",402.37988598756
"2006","BGR","reading_score","mean_se",6.95672116854398
"2006","BGR","reading_score","perc_10",248.9645
"2006","BGR","reading_score","perc_10_se",7.38826973742838
"2006","BGR","reading_score","perc_50",405.1774
"2006","BGR","reading_score","perc_50_se",8.04414702696936
"2006","BGR","reading_score","perc_90",554.8295
"2006","BGR","reading_score","perc_90_se",7.24156498237777
"2006","CZE","math_score","mean",510.228659305182
"2006","CZE","math_score","mean_se",3.50089089452071
"2006","CZE","math_score","perc_10",375.6738
"2006","CZE","math_score","perc_10_se",6.00098704714482
"2006","CZE","math_score","perc_50",511.2089
"2006","CZE","math_score","perc_50_se",3.90406651051182
"2006","CZE","math_score","perc_90",642.8494
"2006","CZE","math_score","perc_90_se",4.96284319760356
"2006","CZE","reading_score","mean",483.27840652027
"2006","CZE","reading_score","mean_se",4.10732684134269
"2006","CZE","reading_score","perc_10",337.9434
"2006","CZE","reading_score","perc_10_se",6.47855496357022
"2006","CZE","reading_score","perc_50",490.199
"2006","CZE","reading_score","perc_50_se",4.1675589994624
"2006","CZE","reading_score","perc_90",620.7692
"2006","CZE","reading_score","perc_90_se",3.50079112630272
"2006","DEU","math_score","mean",503.111337755374
"2006","DEU","math_score","mean_se",3.85899379239541
"2006","DEU","math_score","perc_10",374.4275
"2006","DEU","math_score","perc_10_se",6.81347014174862
"2006","DEU","math_score","perc_50",505.3669
"2006","DEU","math_score","perc_50_se",4.6392464360605
"2006","DEU","math_score","perc_90",631.9442
"2006","DEU","math_score","perc_90_se",3.36839424266226
"2006","DEU","reading_score","mean",494.558723499931
"2006","DEU","reading_score","mean_se",4.3740229601266
"2006","DEU","reading_score","perc_10",350.555
"2006","DEU","reading_score","perc_10_se",8.76126354825603
"2006","DEU","reading_score","perc_50",507.9566
"2006","DEU","reading_score","perc_50_se",4.8868886263143
"2006","DEU","reading_score","perc_90",624.7415
"2006","DEU","reading_score","perc_90_se",3.95149492344352
"2006","DNK","math_score","mean",513.243628769651
"2006","DNK","math_score","mean_se",2.50375845479581
"2006","DNK","math_score","perc_10",406.4418
"2006","DNK","math_score","perc_10_se",3.49204251327214
"2006","DNK","math_score","perc_50",513.6236
"2006","DNK","math_score","perc_50_se",2.2641565899911
"2006","DNK","math_score","perc_90",621.0391
"2006","DNK","math_score","perc_90_se",3.71280219611813
"2006","DNK","reading_score","mean",494.699058872162
"2006","DNK","reading_score","mean_se",3.13409556154605
"2006","DNK","reading_score","perc_10",379.255
"2006","DNK","reading_score","perc_10_se",4.80763771253617
"2006","DNK","reading_score","perc_50",498.9418
"2006","DNK","reading_score","perc_50_se",2.60569098446075
"2006","DNK","reading_score","perc_90",604.0959
"2006","DNK","reading_score","perc_90_se",3.39097153349891
"2006","ESP","math_score","mean",479.653579299522
"2006","ESP","math_score","mean_se",2.22885784670678
"2006","ESP","math_score","perc_10",366.3265
"2006","ESP","math_score","perc_10_se",2.58239250957324
"2006","ESP","math_score","perc_50",482.3882
"2006","ESP","math_score","perc_50_se",2.83043430722212
"2006","ESP","math_score","perc_90",591.4395
"2006","ESP","math_score","perc_90_se",2.08765030452895
"2006","ESP","reading_score","mean",460.797597626389
"2006","ESP","reading_score","mean_se",2.30498675413631
"2006","ESP","reading_score","perc_10",342.7101
"2006","ESP","reading_score","perc_10_se",4.32309545088933
"2006","ESP","reading_score","perc_50",468.2339
"2006","ESP","reading_score","perc_50_se",2.0967879997749
"2006","ESP","reading_score","perc_90",568.653
"2006","ESP","reading_score","perc_90_se",2.72284262444599
"2006","EST","math_score","mean",514.856646733129
"2006","EST","math_score","mean_se",2.69422706947162
"2006","EST","math_score","perc_10",411.5049
"2006","EST","math_score","perc_10_se",3.86717512565697
"2006","EST","math_score","perc_50",515.4931
"2006","EST","math_score","perc_50_se",3.03504681100635
"2006","EST","math_score","perc_90",618.7023
"2006","EST","math_score","perc_90_se",2.76939859870333
"2006","EST","reading_score","mean",501.056152559207
"2006","EST","reading_score","mean_se",2.88924886388432
"2006","EST","reading_score","perc_10",386.7293
"2006","EST","reading_score","perc_10_se",4.36650111462257
"2006","EST","reading_score","perc_50",504.9575
"2006","EST","reading_score","perc_50_se",2.91619884670096
"2006","EST","reading_score","perc_90",606.469
"2006","EST","reading_score","perc_90_se",3.30996300764829
"2006","FIN","math_score","mean",549.347725652052
"2006","FIN","math_score","mean_se",2.13519302321048
"2006","FIN","math_score","perc_10",445.3887
"2006","FIN","math_score","perc_10_se",2.74539915194496
"2006","FIN","math_score","perc_50",551.7137
"2006","FIN","math_score","perc_50_se",2.68378831849682
"2006","FIN","math_score","perc_90",651.4956
"2006","FIN","math_score","perc_90_se",2.53059328369852
"2006","FIN","reading_score","mean",547.088539881482
"2006","FIN","reading_score","mean_se",2.1144148992763
"2006","FIN","reading_score","perc_10",442.8756
"2006","FIN","reading_score","perc_10_se",3.34617026397343
"2006","FIN","reading_score","perc_50",550.8572
"2006","FIN","reading_score","perc_50_se",1.93878730679776
"2006","FIN","reading_score","perc_90",647.7806
"2006","FIN","reading_score","perc_90_se",2.55809343965381
"2006","FRA","math_score","mean",496.081034507713
"2006","FRA","math_score","mean_se",3.09092590719544
"2006","FRA","math_score","perc_10",370.2212
"2006","FRA","math_score","perc_10_se",4.52493555324273
"2006","FRA","math_score","perc_50",500.3038
"2006","FRA","math_score","perc_50_se",3.70369593318621
"2006","FRA","math_score","perc_90",618.0791
"2006","FRA","math_score","perc_90_se",4.44352191414643
"2006","FRA","reading_score","mean",487.593573679213
"2006","FRA","reading_score","mean_se",4.11341202472006
"2006","FRA","reading_score","perc_10",344.2185
"2006","FRA","reading_score","perc_10_se",7.51088370483128
"2006","FRA","reading_score","perc_50",498.4232
"2006","FRA","reading_score","perc_50_se",4.73632536429878
"2006","FRA","reading_score","perc_90",615.3252
"2006","FRA","reading_score","perc_90_se",3.30250880823959
"2006","GBR","math_score","mean",495.990032563149
"2006","GBR","math_score","mean_se",2.08176875468037
"2006","GBR","math_score","perc_10",381.9832
"2006","GBR","math_score","perc_10_se",3.18960730890183
"2006","GBR","math_score","perc_50",495.6302
"2006","GBR","math_score","perc_50_se",2.27698131030979
"2006","GBR","math_score","perc_90",613.2497
"2006","GBR","math_score","perc_90_se",3.0854065764498
"2006","GBR","reading_score","mean",495.615548494099
"2006","GBR","reading_score","mean_se",2.16083071982712
"2006","GBR","reading_score","perc_10",359.3936
"2006","GBR","reading_score","perc_10_se",3.16876619554047
"2006","GBR","reading_score","perc_50",500.6262
"2006","GBR","reading_score","perc_50_se",2.14057218857482
"2006","GBR","reading_score","perc_90",623.1525
"2006","GBR","reading_score","perc_90_se",2.36169434114578
"2006","GRC","math_score","mean",459.005349735551
"2006","GRC","math_score","mean_se",3.03913630757685
"2006","GRC","math_score","perc_10",340.1542
"2006","GRC","math_score","perc_10_se",5.25368737040947
"2006","GRC","math_score","perc_50",462.2137
"2006","GRC","math_score","perc_50_se",2.7659153215527
"2006","GRC","math_score","perc_90",576.7955
"2006","GRC","math_score","perc_90_se",3.18644258813806
"2006","GRC","reading_score","mean",460.09765692658
"2006","GRC","reading_score","mean_se",4.0480576285058
"2006","GRC","reading_score","perc_10",321.7599
"2006","GRC","reading_score","perc_10_se",8.2322633717587
"2006","GRC","reading_score","perc_50",469.3446
"2006","GRC","reading_score","perc_50_se",3.82146623437915
"2006","GRC","reading_score","perc_90",582.9207
"2006","GRC","reading_score","perc_90_se",4.64388407268096
"2006","HRV","math_score","mean",467.204729413264
"2006","HRV","math_score","mean_se",2.33389005647667
"2006","HRV","math_score","perc_10",360.4845
"2006","HRV","math_score","perc_10_se",3.17629882961286
"2006","HRV","math_score","perc_50",466.8874
"2006","HRV","math_score","perc_50_se",2.69815502862604
"2006","HRV","math_score","perc_90",575.0818
"2006","HRV","math_score","perc_90_se",2.81843530367469
"2006","HRV","reading_score","mean",476.810374299643
"2006","HRV","reading_score","mean_se",2.73147745538699
"2006","HRV","reading_score","perc_10",358.1225
"2006","HRV","reading_score","perc_10_se",6.07052493632142
"2006","HRV","reading_score","perc_50",481.6602
"2006","HRV","reading_score","perc_50_se",2.68885285967827
"2006","HRV","reading_score","perc_90",588.1965
"2006","HRV","reading_score","perc_90_se",2.73323035829399
"2006","HUN","math_score","mean",491.468178810472
"2006","HUN","math_score","mean_se",2.7631619363874
"2006","HUN","math_score","perc_10",378.1664
"2006","HUN","math_score","perc_10_se",4.13900423133389
"2006","HUN","math_score","perc_50",490.1776
"2006","HUN","math_score","perc_50_se",2.56747973448671
"2006","HUN","math_score","perc_90",608.654
"2006","HUN","math_score","perc_90_se",4.79456313114137
"2006","HUN","reading_score","mean",482.581784653906
"2006","HUN","reading_score","mean_se",3.19019440947701
"2006","HUN","reading_score","perc_10",359.1373
"2006","HUN","reading_score","perc_10_se",4.2103378679745
"2006","HUN","reading_score","perc_50",490.1188
"2006","HUN","reading_score","perc_50_se",4.10288643018546
"2006","HUN","reading_score","perc_90",595.0289
"2006","HUN","reading_score","perc_90_se",3.49028412066986
"2006","IRL","math_score","mean",501.305068091395
"2006","IRL","math_score","mean_se",2.71907816199409
"2006","IRL","math_score","perc_10",397.6398
"2006","IRL","math_score","perc_10_se",3.60364980915183
"2006","IRL","math_score","perc_50",502.7964
"2006","IRL","math_score","perc_50_se",2.87559186568609
"2006","IRL","math_score","perc_90",608.5761
"2006","IRL","math_score","perc_90_se",2.14396686716472
"2006","IRL","reading_score","mean",517.563867422616
"2006","IRL","reading_score","mean_se",3.41668820770986
"2006","IRL","reading_score","perc_10",394.7469
"2006","IRL","reading_score","perc_10_se",5.21245776313822
"2006","IRL","reading_score","perc_50",521.4805
"2006","IRL","reading_score","perc_50_se",4.03765464230166
"2006","IRL","reading_score","perc_90",635.0694
"2006","IRL","reading_score","perc_90_se",2.90209629742018
"2006","ITA","math_score","mean",461.670213632161
"2006","ITA","math_score","mean_se",2.27361958671844
"2006","ITA","math_score","perc_10",341.0111
"2006","ITA","math_score","perc_10_se",2.84527031967088
"2006","ITA","math_score","perc_50",462.1358
"2006","ITA","math_score","perc_50_se",2.28650643876198
"2006","ITA","math_score","perc_90",584.5069
"2006","ITA","math_score","perc_90_se",3.75186543748573
"2006","ITA","reading_score","mean",469.021782059218
"2006","ITA","reading_score","mean_se",2.4099143289443
"2006","ITA","reading_score","perc_10",324.6474
"2006","ITA","reading_score","perc_10_se",4.5688683711615
"2006","ITA","reading_score","perc_50",478.4824
"2006","ITA","reading_score","perc_50_se",2.4645871730373
"2006","ITA","reading_score","perc_90",601.305
"2006","ITA","reading_score","perc_90_se",2.23088377677998
"2006","LTU","math_score","mean",485.990993943935
"2006","LTU","math_score","mean_se",2.74158645535286
"2006","LTU","math_score","perc_10",370.2991
"2006","LTU","math_score","perc_10_se",3.805938540426
"2006","LTU","math_score","perc_50",487.1397
"2006","LTU","math_score","perc_50_se",2.83082681534919
"2006","LTU","math_score","perc_90",600.1636
"2006","LTU","math_score","perc_90_se",4.33074278294152
"2006","LTU","reading_score","mean",469.45568835511
"2006","LTU","reading_score","mean_se",2.93268897889562
"2006","LTU","reading_score","perc_10",341.8122
"2006","LTU","reading_score","perc_10_se",3.78855223475933
"2006","LTU","reading_score","perc_50",474.5895
"2006","LTU","reading_score","perc_50_se",2.92425879403652
"2006","LTU","reading_score","perc_90",590.5799
"2006","LTU","reading_score","perc_90_se",4.37848988739268
"2006","LUX","math_score","mean",490.010811219953
"2006","LUX","math_score","mean_se",0.939976520893292
"2006","LUX","math_score","perc_10",370.2212
"2006","LUX","math_score","perc_10_se",2.72225928403229
"2006","LUX","math_score","perc_50",491.7355
"2006","LUX","math_score","perc_50_se",1.25396594790291
"2006","LUX","math_score","perc_90",611.6919
"2006","LUX","math_score","perc_90_se",2.45063941615241
"2006","LUX","reading_score","mean",479.789015521323
"2006","LUX","reading_score","mean_se",1.08892329138724
"2006","LUX","reading_score","perc_10",344.7757
"2006","LUX","reading_score","perc_10_se",2.88346968529236
"2006","LUX","reading_score","perc_50",486.5064
"2006","LUX","reading_score","perc_50_se",1.228508597243
"2006","LUX","reading_score","perc_90",604.0856
"2006","LUX","reading_score","perc_90_se",2.23497008816671
"2006","LVA","math_score","mean",486.090513646149
"2006","LVA","math_score","mean_se",2.91446681554439
"2006","LVA","math_score","perc_10",381.9053
"2006","LVA","math_score","perc_10_se",3.63134733287798
"2006","LVA","math_score","perc_50",487.2176
"2006","LVA","math_score","perc_50_se",2.98813465074786
"2006","LVA","math_score","perc_90",589.8816
"2006","LVA","math_score","perc_90_se",3.22522324273836
"2006","LVA","reading_score","mean",479.498191737391
"2006","LVA","reading_score","mean_se",3.86892917285457
"2006","LVA","reading_score","perc_10",360.1881
"2006","LVA","reading_score","perc_10_se",6.00059890890067
"2006","LVA","reading_score","perc_50",482.9802
"2006","LVA","reading_score","perc_50_se",4.70864833885479
"2006","LVA","reading_score","perc_90",594.4727
"2006","LVA","reading_score","perc_90_se",3.90686722816377
"2006","NLD","math_score","mean",530.60117839065
"2006","NLD","math_score","mean_se",2.43643204556318
"2006","NLD","math_score","perc_10",413.2186
"2006","NLD","math_score","perc_10_se",5.29286434744931
"2006","NLD","math_score","perc_50",533.0192
"2006","NLD","math_score","perc_50_se",3.30748522377646
"2006","NLD","math_score","perc_90",645.9651
"2006","NLD","math_score","perc_90_se",2.95271838523423
"2006","NLD","reading_score","mean",506.542710263973
"2006","NLD","reading_score","mean_se",2.82848715530187
"2006","NLD","reading_score","perc_10",380.3125
"2006","NLD","reading_score","perc_10_se",6.12715535220057
"2006","NLD","reading_score","perc_50",515.0638
"2006","NLD","reading_score","perc_50_se",3.24933621059748
"2006","NLD","reading_score","perc_90",621.9609
"2006","NLD","reading_score","perc_90_se",2.45622750605476
"2006","POL","math_score","mean",494.735856261535
"2006","POL","math_score","mean_se",2.37349393253276
"2006","POL","math_score","perc_10",383.5411
"2006","POL","math_score","perc_10_se",3.09304030267956
"2006","POL","math_score","perc_50",494.0723
"2006","POL","math_score","perc_50_se",2.63460598126171
"2006","POL","math_score","perc_90",608.5761
"2006","POL","math_score","perc_90_se",3.5983485614932
"2006","POL","reading_score","mean",507.786633319728
"2006","POL","reading_score","mean_se",2.87666783662867
"2006","POL","reading_score","perc_10",372.1049
"2006","POL","reading_score","perc_10_se",5.22145532375792
"2006","POL","reading_score","perc_50",511.9289
"2006","POL","reading_score","perc_50_se",3.22298267067945
"2006","POL","reading_score","perc_90",634.1743
"2006","POL","reading_score","perc_90_se",3.81120123268246
"2006","PRT","math_score","mean",465.108603799311
"2006","PRT","math_score","mean_se",2.90373981729238
"2006","PRT","math_score","perc_10",345.2952
"2006","PRT","math_score","perc_10_se",5.00968356455774
"2006","PRT","math_score","perc_50",467.5884
"2006","PRT","math_score","perc_50_se",3.66411717279893
"2006","PRT","math_score","perc_90",581.6249
"2006","PRT","math_score","perc_90_se",2.39120717086576
"2006","PRT","reading_score","mean",471.887620083533
"2006","PRT","reading_score","mean_se",3.45504833056279
"2006","PRT","reading_score","perc_10",338.283
"2006","PRT","reading_score","perc_10_se",5.67777501865828
"2006","PRT","reading_score","perc_50",479.3563
"2006","PRT","reading_score","perc_50_se",3.12852212873745
"2006","PRT","reading_score","perc_90",593.7577
"2006","PRT","reading_score","perc_90_se",3.28907953415545
"2006","ROU","math_score","mean",414.511588884551
"2006","ROU","math_score","mean_se",3.94016855398463
"2006","ROU","math_score","perc_10",307.5167
"2006","ROU","math_score","perc_10_se",7.1206546707097
"2006","ROU","math_score","perc_50",412.4396
"2006","ROU","math_score","perc_50_se",3.91502239885036
"2006","ROU","math_score","perc_90",522.114
"2006","ROU","math_score","perc_90_se",7.37077638580225
"2006","ROU","reading_score","mean",396.105629845894
"2006","ROU","reading_score","mean_se",4.54087848986575
"2006","ROU","reading_score","perc_10",272.8324
"2006","ROU","reading_score","perc_10_se",5.37044353135754
"2006","ROU","reading_score","perc_50",399.4825
"2006","ROU","reading_score","perc_50_se",5.34955479998102
"2006","ROU","reading_score","perc_90",510.34
"2006","ROU","reading_score","perc_90_se",5.09460093255598
"2006","SVK","math_score","mean",491.642637565127
"2006","SVK","math_score","mean_se",2.65864717891706
"2006","SVK","math_score","perc_10",370.2991
"2006","SVK","math_score","perc_10_se",4.2146189449344
"2006","SVK","math_score","perc_50",494.2281
"2006","SVK","math_score","perc_50_se",3.40088688315269
"2006","SVK","math_score","perc_90",608.9656
"2006","SVK","math_score","perc_90_se",4.22163919502843
"2006","SVK","reading_score","mean",466.125865507486
"2006","SVK","reading_score","mean_se",2.97836526745944
"2006","SVK","reading_score","perc_10",325.7704
"2006","SVK","reading_score","perc_10_se",5.77392391913852
"2006","SVK","reading_score","perc_50",473.0006
"2006","SVK","reading_score","perc_50_se",3.64297979015805
"2006","SVK","reading_score","perc_90",596.1411
"2006","SVK","reading_score","perc_90_se",3.55684028092352
"2006","SVN","math_score","mean",504.703723502183
"2006","SVN","math_score","mean_se",0.918454383145329
"2006","SVN","math_score","perc_10",392.1873
"2006","SVN","math_score","perc_10_se",1.93678060992979
"2006","SVN","math_score","perc_50",503.4195
"2006","SVN","math_score","perc_50_se",1.58602004527058
"2006","SVN","math_score","perc_90",625.7127
"2006","SVN","math_score","perc_90_se",2.36019341813334
"2006","SVN","reading_score","mean",494.628133124218
"2006","SVN","reading_score","mean_se",0.90637448082594
"2006","SVN","reading_score","perc_10",377.6661
"2006","SVN","reading_score","perc_10_se",2.11864071918765
"2006","SVN","reading_score","perc_50",500.0121
"2006","SVN","reading_score","perc_50_se",1.39612670950742
"2006","SVN","reading_score","perc_90",603.7751
"2006","SVN","reading_score","perc_90_se",2.02644340754928
"2006","SWE","math_score","mean",502.59927828943
"2006","SWE","math_score","mean_se",2.24945649576692
"2006","SWE","math_score","perc_10",388.2926
"2006","SWE","math_score","perc_10_se",3.38438151964285
"2006","SWE","math_score","perc_50",502.7185
"2006","SWE","math_score","perc_50_se",2.99078223496798
"2006","SWE","math_score","perc_90",616.7549
"2006","SWE","math_score","perc_90_se",1.86614754856094
"2006","SWE","reading_score","mean",506.777730147442
"2006","SWE","reading_score","mean_se",3.09388188077119
"2006","SWE","reading_score","perc_10",379.1756
"2006","SWE","reading_score","perc_10_se",5.5436912406807
"2006","SWE","reading_score","perc_50",512.6575
"2006","SWE","reading_score","perc_50_se",3.43385992390488
"2006","SWE","reading_score","perc_90",626.3304
"2006","SWE","reading_score","perc_90_se",3.04325708386588
"2006","EU28","math_score","mean",489.801393451808
"2006","EU28","math_score","mean_se",0.815941898531085
"2006","EU28","math_score","perc_10",365.7034
"2006","EU28","math_score","perc_10_se",1.34779424950548
"2006","EU28","math_score","perc_50",490.9565
"2006","EU28","math_score","perc_50_se",1.07438282585866
"2006","EU28","math_score","perc_90",614.0287
"2006","EU28","math_score","perc_90_se",1.12042017810283
"2006","EU28","reading_score","mean",484.182215058993
"2006","EU28","reading_score","mean_se",0.97682264459201
"2006","EU28","reading_score","perc_10",343.3362
"2006","EU28","reading_score","perc_10_se",1.99142369487259
"2006","EU28","reading_score","perc_50",492.5442
"2006","EU28","reading_score","perc_50_se",1.09779503004887
"2006","EU28","reading_score","perc_90",613.2219
"2006","EU28","reading_score","perc_90_se",1.09147824669115
"2009","AUT","math_score","mean",495.379814439547
"2009","AUT","math_score","mean_se",2.50541316614503
"2009","AUT","math_score","perc_10",371.02
"2009","AUT","math_score","perc_10_se",3.83055413745843
"2009","AUT","math_score","perc_50",497.52
"2009","AUT","math_score","perc_50_se",3.74391639863926
"2009","AUT","math_score","perc_90",620.2
"2009","AUT","math_score","perc_90_se",2.92197364806734
"2009","AUT","reading_score","mean",470.018106854653
"2009","AUT","reading_score","mean_se",2.89198675878596
"2009","AUT","reading_score","perc_10",333.39
"2009","AUT","reading_score","perc_10_se",4.50123982920261
"2009","AUT","reading_score","perc_50",473.76
"2009","AUT","reading_score","perc_50_se",3.66144233875122
"2009","AUT","reading_score","perc_90",596.9
"2009","AUT","reading_score","perc_90_se",3.85047594460737
"2009","BEL","math_score","mean",515.694595977087
"2009","BEL","math_score","mean_se",2.26472855707331
"2009","BEL","math_score","perc_10",374.44
"2009","BEL","math_score","perc_10_se",5.02265716528612
"2009","BEL","math_score","perc_50",522.83
"2009","BEL","math_score","perc_50_se",2.66179450747048
"2009","BEL","math_score","perc_90",646.68
"2009","BEL","math_score","perc_90_se",2.86123662076382
"2009","BEL","reading_score","mean",506.070891025129
"2009","BEL","reading_score","mean_se",2.36966171630265
"2009","BEL","reading_score","perc_10",368.18
"2009","BEL","reading_score","perc_10_se",3.92911949423787
"2009","BEL","reading_score","perc_50",515.63
"2009","BEL","reading_score","perc_50_se",2.82360762146585
"2009","BEL","reading_score","perc_90",630.18
"2009","BEL","reading_score","perc_90_se",2.2222004860048
"2009","BGR","math_score","mean",427.889926742203
