"year","area","concept","level","metric","value"
"2012","SVN","books","101_200","freq_se",0.52759462536901
"2012","SVN","books","11_25","freq",21.4015268015502
"2012","SVN","books","11_25","freq_se",0.721543990851648
"2012","SVN","books","201_500","freq",9.46385067108412
"2012","SVN","books","201_500","freq_se",0.465798512386803
"2012","SVN","books","26_100","freq",33.7870525558728
"2012","SVN","books","26_100","freq_se",0.932405356911262
"2012","SVN","books","more_500","freq",5.3648168823717
"2012","SVN","books","more_500","freq_se",0.4182188743672
"2012","SVN","artworks","no","freq",27.3965552577526
"2012","SVN","artworks","no","freq_se",0.717336854877824
"2012","SVN","artworks","yes","freq",72.6034447422474
"2012","SVN","artworks","yes","freq_se",0.717336854877828
"2012","SVN","classics","no","freq",40.575045387022
"2012","SVN","classics","no","freq_se",0.880541804080137
"2012","SVN","classics","yes","freq",59.424954612978
"2012","SVN","classics","yes","freq_se",0.880541804080136
"2012","SVN","lonely","agree","freq",5.99605440155596
"2012","SVN","lonely","agree","freq_se",0.489408721422756
"2012","SVN","lonely","disagree","freq",36.8833179137812
"2012","SVN","lonely","disagree","freq_se",0.984283283271959
"2012","SVN","lonely","strongly_agree","freq",1.94180365530322
"2012","SVN","lonely","strongly_agree","freq_se",0.225816313716856
"2012","SVN","lonely","strongly_disagree","freq",55.1788240293596
"2012","SVN","lonely","strongly_disagree","freq_se",0.932397512405291
"2012","SWE","books","0_10","freq",10.5855527736362
"2012","SWE","books","0_10","freq_se",0.601482962116754
"2012","SWE","books","101_200","freq",19.8421972255747
"2012","SWE","books","101_200","freq_se",0.677842908499727
"2012","SWE","books","11_25","freq",12.8966430944314
"2012","SWE","books","11_25","freq_se",0.51796379584631
"2012","SWE","books","201_500","freq",16.735790911682
"2012","SWE","books","201_500","freq_se",0.592420251017491
"2012","SWE","books","26_100","freq",30.5068806265902
"2012","SWE","books","26_100","freq_se",0.763543478823542
"2012","SWE","books","more_500","freq",9.43293536808547
"2012","SWE","books","more_500","freq_se",0.456127167532936
"2012","SWE","artworks","no","freq",21.5225306881179
"2012","SWE","artworks","no","freq_se",0.695620779295059
"2012","SWE","artworks","yes","freq",78.4774693118821
"2012","SWE","artworks","yes","freq_se",0.695620779295057
"2012","SWE","classics","no","freq",45.5671989588282
"2012","SWE","classics","no","freq_se",0.825949773689372
"2012","SWE","classics","yes","freq",54.4328010411718
"2012","SWE","classics","yes","freq_se",0.825949773689372
"2012","SWE","lonely","agree","freq",6.90907569620171
"2012","SWE","lonely","agree","freq_se",0.470085609311711
"2012","SWE","lonely","disagree","freq",34.0450232487812
"2012","SWE","lonely","disagree","freq_se",0.993655343890603
"2012","SWE","lonely","strongly_agree","freq",2.62779550392138
"2012","SWE","lonely","strongly_agree","freq_se",0.358057693115581
"2012","SWE","lonely","strongly_disagree","freq",56.4181055510957
"2012","SWE","lonely","strongly_disagree","freq_se",1.16458258877916
"2012","EU28","books","0_10","freq",14.015858608343
"2012","EU28","books","0_10","freq_se",0.189847219823453
"2012","EU28","books","101_200","freq",17.7008567189422
"2012","EU28","books","101_200","freq_se",0.172840877313475
"2012","EU28","books","11_25","freq",17.1522229021163
"2012","EU28","books","11_25","freq_se",0.178619627008319
"2012","EU28","books","201_500","freq",13.5326592796545
"2012","EU28","books","201_500","freq_se",0.164316879758893
"2012","EU28","books","26_100","freq",29.7558301854812
"2012","EU28","books","26_100","freq_se",0.166579620806904
"2012","EU28","books","more_500","freq",7.84257230546277
"2012","EU28","books","more_500","freq_se",0.156961346797873
"2012","EU28","artworks","no","freq",39.6210927852762
"2012","EU28","artworks","no","freq_se",0.218614330714873
"2012","EU28","artworks","yes","freq",60.3789072147238
"2012","EU28","artworks","yes","freq_se",0.218614330714874
"2012","EU28","classics","no","freq",44.9493363788393
"2012","EU28","classics","no","freq_se",0.294315610704042
"2012","EU28","classics","yes","freq",55.0506636211607
"2012","EU28","classics","yes","freq_se",0.294315610704045
"2012","EU28","lonely","agree","freq",5.89715830185273
"2012","EU28","lonely","agree","freq_se",0.118572082194699
"2012","EU28","lonely","disagree","freq",36.2864335401623
"2012","EU28","lonely","disagree","freq_se",0.245704664296635
"2012","EU28","lonely","strongly_agree","freq",2.16734251939651
"2012","EU28","lonely","strongly_agree","freq_se",0.0744575162936177
"2012","EU28","lonely","strongly_disagree","freq",55.6490656385885
"2012","EU28","lonely","strongly_disagree","freq_se",0.249581348310056
"2015","AUT","books","0_10","freq",12.1367074766025
"2015","AUT","books","0_10","freq_se",0.57433560803807
"2015","AUT","books","101_200","freq",18.8140572710269
"2015","AUT","books","101_200","freq_se",0.569700213873673
"2015","AUT","books","11_25","freq",14.5495847246259
"2015","AUT","books","11_25","freq_se",0.508283344193503
"2015","AUT","books","201_500","freq",15.6833245338875
"2015","AUT","books","201_500","freq_se",0.624657003322826
"2015","AUT","books","26_100","freq",29.2857879752445
"2015","AUT","books","26_100","freq_se",0.637789170200431
"2015","AUT","books","more_500","freq",9.53053801861276
"2015","AUT","books","more_500","freq_se",0.534880946913448
"2015","AUT","artworks","no","freq",24.2523627362899
"2015","AUT","artworks","no","freq_se",0.797922323471341
"2015","AUT","artworks","yes","freq",75.7476372637101
"2015","AUT","artworks","yes","freq_se",0.797922323471345
"2015","AUT","classics","no","freq",61.6492576304028
"2015","AUT","classics","no","freq_se",0.907820056500677
"2015","AUT","classics","yes","freq",38.3507423695972
"2015","AUT","classics","yes","freq_se",0.907820056500683
"2015","AUT","lonely","agree","freq",5.71247197885421
"2015","AUT","lonely","agree","freq_se",0.374915701194103
"2015","AUT","lonely","disagree","freq",17.4904556507784
"2015","AUT","lonely","disagree","freq_se",0.502754982549251
"2015","AUT","lonely","strongly_agree","freq",9.67713397229133
"2015","AUT","lonely","strongly_agree","freq_se",0.408613901594988
"2015","AUT","lonely","strongly_disagree","freq",67.1199383980761
"2015","AUT","lonely","strongly_disagree","freq_se",0.636302362344683
"2015","BEL","books","0_10","freq",19.8081550814044
"2015","BEL","books","0_10","freq_se",0.686314770076405
"2015","BEL","books","101_200","freq",16.1125280146631
"2015","BEL","books","101_200","freq_se",0.385607864529603
"2015","BEL","books","11_25","freq",15.7815318368929
"2015","BEL","books","11_25","freq_se",0.48590765840286
"2015","BEL","books","201_500","freq",13.314996714566
"2015","BEL","books","201_500","freq_se",0.516791477141401
"2015","BEL","books","26_100","freq",27.1306750679415
"2015","BEL","books","26_100","freq_se",0.516935997358454
"2015","BEL","books","more_500","freq",7.85211328453212
"2015","BEL","books","more_500","freq_se",0.405787546613997
"2015","BEL","artworks","no","freq",43.87690375739
"2015","BEL","artworks","no","freq_se",0.770890228506643
"2015","BEL","artworks","yes","freq",56.12309624261
"2015","BEL","artworks","yes","freq_se",0.770890228506644
"2015","BEL","classics","no","freq",62.9367604332896
"2015","BEL","classics","no","freq_se",0.82889612200638
"2015","BEL","classics","yes","freq",37.0632395667104
"2015","BEL","classics","yes","freq_se",0.82889612200638
"2015","BEL","lonely","agree","freq",5.63835295182471
"2015","BEL","lonely","agree","freq_se",0.278940515496242
"2015","BEL","lonely","disagree","freq",38.2846696804962
"2015","BEL","lonely","disagree","freq_se",0.654602036388191
"2015","BEL","lonely","strongly_agree","freq",3.90060405962171
"2015","BEL","lonely","strongly_agree","freq_se",0.236693917671174
"2015","BEL","lonely","strongly_disagree","freq",52.1763733080574
"2015","BEL","lonely","strongly_disagree","freq_se",0.721235312664847
"2015","BGR","books","0_10","freq",22.0690851524289
"2015","BGR","books","0_10","freq_se",1.16357380852887
"2015","BGR","books","101_200","freq",15.2514725605108
"2015","BGR","books","101_200","freq_se",0.612718242280882
"2015","BGR","books","11_25","freq",17.7937408308167
"2015","BGR","books","11_25","freq_se",0.615962891707492
"2015","BGR","books","201_500","freq",10.5424538131089
"2015","BGR","books","201_500","freq_se",0.438754175890066
"2015","BGR","books","26_100","freq",27.3102460681038
"2015","BGR","books","26_100","freq_se",0.817797919898783
"2015","BGR","books","more_500","freq",7.03300157503099
"2015","BGR","books","more_500","freq_se",0.368850959369521
"2015","BGR","artworks","no","freq",34.969568947739
"2015","BGR","artworks","no","freq_se",0.894310831027201
"2015","BGR","artworks","yes","freq",65.030431052261
"2015","BGR","artworks","yes","freq_se",0.8943108310272
"2015","BGR","classics","no","freq",23.567662551959
"2015","BGR","classics","no","freq_se",0.98019383250166
"2015","BGR","classics","yes","freq",76.432337448041
"2015","BGR","classics","yes","freq_se",0.980193832501662
"2015","BGR","lonely","agree","freq",10.1064176642027
"2015","BGR","lonely","agree","freq_se",0.455047818442312
"2015","BGR","lonely","disagree","freq",40.173801630101
"2015","BGR","lonely","disagree","freq_se",0.75679601279105
"2015","BGR","lonely","strongly_agree","freq",14.7972212798866
"2015","BGR","lonely","strongly_agree","freq_se",0.528059242810235
"2015","BGR","lonely","strongly_disagree","freq",34.9225594258098
"2015","BGR","lonely","strongly_disagree","freq_se",0.743476311754758
"2015","CZE","books","0_10","freq",12.3122096641406
"2015","CZE","books","0_10","freq_se",0.599402452834719
"2015","CZE","books","101_200","freq",18.405228599944
"2015","CZE","books","101_200","freq_se",0.600651414184513
"2015","CZE","books","11_25","freq",15.2477416800149
"2015","CZE","books","11_25","freq_se",0.587332657406962
"2015","CZE","books","201_500","freq",13.9844322770501
"2015","CZE","books","201_500","freq_se",0.508733336038288
"2015","CZE","books","26_100","freq",32.383889177623
"2015","CZE","books","26_100","freq_se",0.700958758191522
"2015","CZE","books","more_500","freq",7.66649860122756
"2015","CZE","books","more_500","freq_se",0.373987956680903
"2015","CZE","artworks","no","freq",52.612988984029
"2015","CZE","artworks","no","freq_se",0.907699943721895
"2015","CZE","artworks","yes","freq",47.387011015971
"2015","CZE","artworks","yes","freq_se",0.907699943721891
"2015","CZE","classics","no","freq",34.6021590834188
"2015","CZE","classics","no","freq_se",0.982916889990241
"2015","CZE","classics","yes","freq",65.3978409165812
"2015","CZE","classics","yes","freq_se",0.982916889990235
"2015","CZE","lonely","agree","freq",11.7775467451223
"2015","CZE","lonely","agree","freq_se",0.470667294189337
"2015","CZE","lonely","disagree","freq",47.63937150759
"2015","CZE","lonely","disagree","freq_se",0.710310723720685
"2015","CZE","lonely","strongly_agree","freq",6.29177222008253
"2015","CZE","lonely","strongly_agree","freq_se",0.323812969485217
"2015","CZE","lonely","strongly_disagree","freq",34.2913095272052
"2015","CZE","lonely","strongly_disagree","freq_se",0.730735278630365
"2015","DEU","books","0_10","freq",10.3274265052445
"2015","DEU","books","0_10","freq_se",0.578756231674162
"2015","DEU","books","101_200","freq",20.1286122852468
"2015","DEU","books","101_200","freq_se",0.616638052171328
"2015","DEU","books","11_25","freq",13.718381449326
"2015","DEU","books","11_25","freq_se",0.50530822092712
"2015","DEU","books","201_500","freq",16.9948364632688
"2015","DEU","books","201_500","freq_se",0.456155452878611
"2015","DEU","books","26_100","freq",28.7299791977719
"2015","DEU","books","26_100","freq_se",0.558098978476363
"2015","DEU","books","more_500","freq",10.1007640991419
"2015","DEU","books","more_500","freq_se",0.460739226968039
"2015","DEU","artworks","no","freq",27.6963682336255
"2015","DEU","artworks","no","freq_se",0.700975095433952
"2015","DEU","artworks","yes","freq",72.3036317663745
"2015","DEU","artworks","yes","freq_se",0.700975095433948
"2015","DEU","classics","no","freq",57.5005758710871
"2015","DEU","classics","no","freq_se",0.936620732637307
"2015","DEU","classics","yes","freq",42.4994241289128
"2015","DEU","classics","yes","freq_se",0.936620732637311
"2015","DEU","lonely","agree","freq",5.74086795445835
"2015","DEU","lonely","agree","freq_se",0.325082049279696
"2015","DEU","lonely","disagree","freq",18.9882082597267
"2015","DEU","lonely","disagree","freq_se",0.646568111020597
"2015","DEU","lonely","strongly_agree","freq",6.92675346652901
"2015","DEU","lonely","strongly_agree","freq_se",0.380407248250661
"2015","DEU","lonely","strongly_disagree","freq",68.3441703192859
"2015","DEU","lonely","strongly_disagree","freq_se",0.753195043927294
"2015","DNK","books","0_10","freq",12.5162732206854
"2015","DNK","books","0_10","freq_se",0.615536512211755
"2015","DNK","books","101_200","freq",18.572298672634
"2015","DNK","books","101_200","freq_se",0.687371133915328
"2015","DNK","books","11_25","freq",15.3278244390074
"2015","DNK","books","11_25","freq_se",0.575752028074686
"2015","DNK","books","201_500","freq",15.6589035642317
"2015","DNK","books","201_500","freq_se",0.562836902542065
"2015","DNK","books","26_100","freq",30.2702534636323
"2015","DNK","books","26_100","freq_se",0.73352984531086
"2015","DNK","books","more_500","freq",7.65444663980932
"2015","DNK","books","more_500","freq_se",0.443761262843355
"2015","DNK","artworks","no","freq",24.2817692739787
"2015","DNK","artworks","no","freq_se",0.660542152366453
"2015","DNK","artworks","yes","freq",75.7182307260213
"2015","DNK","artworks","yes","freq_se",0.660542152366454
"2015","DNK","classics","no","freq",49.6759639153762
"2015","DNK","classics","no","freq_se",1.03347327758482
"2015","DNK","classics","yes","freq",50.3240360846238
"2015","DNK","classics","yes","freq_se",1.03347327758482
"2015","DNK","lonely","agree","freq",7.6151886418534
"2015","DNK","lonely","agree","freq_se",0.405680473731359
"2015","DNK","lonely","disagree","freq",35.9738761998562
"2015","DNK","lonely","disagree","freq_se",0.73607249243693
"2015","DNK","lonely","strongly_agree","freq",5.29321178918289
"2015","DNK","lonely","strongly_agree","freq_se",0.366010481007854
"2015","DNK","lonely","strongly_disagree","freq",51.1177233691075
"2015","DNK","lonely","strongly_disagree","freq_se",0.671957676477647
"2015","ESP","books","0_10","freq",9.7286369054257
"2015","ESP","books","0_10","freq_se",0.560829843623009
"2015","ESP","books","101_200","freq",19.701411205603
"2015","ESP","books","101_200","freq_se",0.656806735744126
"2015","ESP","books","11_25","freq",15.879654781143
"2015","ESP","books","11_25","freq_se",0.648498554105337
"2015","ESP","books","201_500","freq",15.9183313106787
"2015","ESP","books","201_500","freq_se",0.626280248524394
"2015","ESP","books","26_100","freq",30.9041342980849
"2015","ESP","books","26_100","freq_se",0.851685558263983
"2015","ESP","books","more_500","freq",7.86783149906465
"2015","ESP","books","more_500","freq_se",0.462808182870477
"2015","ESP","artworks","no","freq",38.295087299838
"2015","ESP","artworks","no","freq_se",0.823975358638578
"2015","ESP","artworks","yes","freq",61.7049127001619
"2015","ESP","artworks","yes","freq_se",0.823975358638578
"2015","ESP","classics","no","freq",36.5123871549545
"2015","ESP","classics","no","freq_se",0.831127577602396
"2015","ESP","classics","yes","freq",63.4876128450455
"2015","ESP","classics","yes","freq_se",0.831127577602397
"2015","ESP","lonely","agree","freq",3.8583781068682
"2015","ESP","lonely","agree","freq_se",0.255715203002519
"2015","ESP","lonely","disagree","freq",23.4014640207386
"2015","ESP","lonely","disagree","freq_se",0.557521928472173
"2015","ESP","lonely","strongly_agree","freq",5.4297222219057
"2015","ESP","lonely","strongly_agree","freq_se",0.323554887064929
"2015","ESP","lonely","strongly_disagree","freq",67.3104356504875
"2015","ESP","lonely","strongly_disagree","freq_se",0.634737300248223
"2015","EST","books","0_10","freq",8.55771294862011
"2015","EST","books","0_10","freq_se",0.502123999348381
"2015","EST","books","101_200","freq",20.1025286037347
"2015","EST","books","101_200","freq_se",0.595266988071109
"2015","EST","books","11_25","freq",13.3626131110226
"2015","EST","books","11_25","freq_se",0.551639688419061
"2015","EST","books","201_500","freq",16.9134271260284
"2015","EST","books","201_500","freq_se",0.608643026779619
"2015","EST","books","26_100","freq",32.4123922484953
"2015","EST","books","26_100","freq_se",0.738594253824095
"2015","EST","books","more_500","freq",8.6513259620988
"2015","EST","books","more_500","freq_se",0.446157875554436
"2015","EST","artworks","no","freq",35.349466446014
"2015","EST","artworks","no","freq_se",0.711193068297202
"2015","EST","artworks","yes","freq",64.650533553986
"2015","EST","artworks","yes","freq_se",0.711193068297199
"2015","EST","classics","no","freq",27.0547794362675
"2015","EST","classics","no","freq_se",0.769860167893173
"2015","EST","classics","yes","freq",72.9452205637325
"2015","EST","classics","yes","freq_se",0.769860167893174
"2015","EST","lonely","agree","freq",10.130847003358
"2015","EST","lonely","agree","freq_se",0.479920177438973
"2015","EST","lonely","disagree","freq",42.5651989937125
"2015","EST","lonely","disagree","freq_se",0.76408174952282
"2015","EST","lonely","strongly_agree","freq",4.60146064380514
"2015","EST","lonely","strongly_agree","freq_se",0.288311680734458
"2015","EST","lonely","strongly_disagree","freq",42.7024933591244
"2015","EST","lonely","strongly_disagree","freq_se",0.853521196696194
"2015","FIN","books","0_10","freq",9.5140245357245
"2015","FIN","books","0_10","freq_se",0.488689441577744
"2015","FIN","books","101_200","freq",20.8657612291029
"2015","FIN","books","101_200","freq_se",0.624965948520765
"2015","FIN","books","11_25","freq",13.1866125058497
"2015","FIN","books","11_25","freq_se",0.613292755557913
"2015","FIN","books","201_500","freq",17.4741402858222
"2015","FIN","books","201_500","freq_se",0.672610726738841
"2015","FIN","books","26_100","freq",32.0127484457264
"2015","FIN","books","26_100","freq_se",0.594672421429289
"2015","FIN","books","more_500","freq",6.94671299777429
"2015","FIN","books","more_500","freq_se",0.401896880146929
"2015","FIN","artworks","no","freq",26.9761328326975
"2015","FIN","artworks","no","freq_se",0.678085796329563
"2015","FIN","artworks","yes","freq",73.0238671673025
"2015","FIN","artworks","yes","freq_se",0.678085796329566
"2015","FIN","classics","no","freq",49.2692235677538
"2015","FIN","classics","no","freq_se",1.09443605445271
"2015","FIN","classics","yes","freq",50.7307764322462
"2015","FIN","classics","yes","freq_se",1.09443605445271
"2015","FIN","lonely","agree","freq",7.6940735792152
"2015","FIN","lonely","agree","freq_se",0.399767960940707
"2015","FIN","lonely","disagree","freq",38.7766563046136
"2015","FIN","lonely","disagree","freq_se",0.740149653046243
"2015","FIN","lonely","strongly_agree","freq",4.12185336341031
"2015","FIN","lonely","strongly_agree","freq_se",0.292775291846788
"2015","FIN","lonely","strongly_disagree","freq",49.4074167527609
"2015","FIN","lonely","strongly_disagree","freq_se",0.781425969160795
"2015","FRA","books","0_10","freq",18.8211004605168
"2015","FRA","books","0_10","freq_se",0.641755223734025
"2015","FRA","books","101_200","freq",16.942670785167
"2015","FRA","books","101_200","freq_se",0.463131664092893
"2015","FRA","books","11_25","freq",14.4026937934389
"2015","FRA","books","11_25","freq_se",0.546055075728798
"2015","FRA","books","201_500","freq",13.5507948172098
"2015","FRA","books","201_500","freq_se",0.466685082750803
"2015","FRA","books","26_100","freq",27.2815396553492
"2015","FRA","books","26_100","freq_se",0.620488275604944
"2015","FRA","books","more_500","freq",9.00120048831828
"2015","FRA","books","more_500","freq_se",0.464178138184282
"2015","FRA","artworks","no","freq",60.4689344371495
"2015","FRA","artworks","no","freq_se",0.892423914344508
"2015","FRA","artworks","yes","freq",39.5310655628505
"2015","FRA","artworks","yes","freq_se",0.892423914344508
"2015","FRA","classics","no","freq",35.8298328785475
"2015","FRA","classics","no","freq_se",0.990418433012608
"2015","FRA","classics","yes","freq",64.1701671214525
"2015","FRA","classics","yes","freq_se",0.990418433012606
"2015","FRA","lonely","agree","freq",6.03526764404599
"2015","FRA","lonely","agree","freq_se",0.355958916651682
"2015","FRA","lonely","disagree","freq",33.7044245070713
"2015","FRA","lonely","disagree","freq_se",0.680124336972692
"2015","FRA","lonely","strongly_agree","freq",3.32717808687693
"2015","FRA","lonely","strongly_agree","freq_se",0.226328663879082
"2015","FRA","lonely","strongly_disagree","freq",56.9331297620058
"2015","FRA","lonely","strongly_disagree","freq_se",0.756132900659916
"2015","GBR","books","0_10","freq",17.4719086992985
"2015","GBR","books","0_10","freq_se",0.730247534146519
"2015","GBR","books","101_200","freq",16.3716294130242
"2015","GBR","books","101_200","freq_se",0.453056466261023
"2015","GBR","books","11_25","freq",17.0364455400382
"2015","GBR","books","11_25","freq_se",0.53781387757679
"2015","GBR","books","201_500","freq",14.0839434821876
"2015","GBR","books","201_500","freq_se",0.576827504051966
"2015","GBR","books","26_100","freq",28.1409167672736
"2015","GBR","books","26_100","freq_se",0.680062127276503
"2015","GBR","books","more_500","freq",6.89515609817794
"2015","GBR","books","more_500","freq_se",0.39817081555418
"2015","GBR","artworks","no","freq",40.8662684496482
"2015","GBR","artworks","no","freq_se",0.790289639230231
"2015","GBR","artworks","yes","freq",59.1337315503518
"2015","GBR","artworks","yes","freq_se",0.790289639230231
"2015","GBR","classics","no","freq",58.6610822418967
"2015","GBR","classics","no","freq_se",0.853386478828471
"2015","GBR","classics","yes","freq",41.3389177581033
"2015","GBR","classics","yes","freq_se",0.853386478828473
"2015","GBR","lonely","agree","freq",9.14942993845019
"2015","GBR","lonely","agree","freq_se",0.378548116948938
"2015","GBR","lonely","disagree","freq",42.5752964985876
"2015","GBR","lonely","disagree","freq_se",0.699628286651094
"2015","GBR","lonely","strongly_agree","freq",4.45125501547712
"2015","GBR","lonely","strongly_agree","freq_se",0.293219170667735
"2015","GBR","lonely","strongly_disagree","freq",43.8240185474851
"2015","GBR","lonely","strongly_disagree","freq_se",0.731464760230234
"2015","GRC","books","0_10","freq",12.2043481635566
"2015","GRC","books","0_10","freq_se",0.748116237818659
"2015","GRC","books","101_200","freq",18.5377595560099
"2015","GRC","books","101_200","freq_se",0.652518052239236
"2015","GRC","books","11_25","freq",18.2951157442363
"2015","GRC","books","11_25","freq_se",0.688822768837665
"2015","GRC","books","201_500","freq",12.1888949498605
"2015","GRC","books","201_500","freq_se",0.658726182714045
"2015","GRC","books","26_100","freq",30.2006464408738
"2015","GRC","books","26_100","freq_se",0.803453260967445
"2015","GRC","books","more_500","freq",8.57323514546281
"2015","GRC","books","more_500","freq_se",0.592318955020648
"2015","GRC","artworks","no","freq",30.9417358558223
"2015","GRC","artworks","no","freq_se",0.727976351810182
"2015","GRC","artworks","yes","freq",69.0582641441777
"2015","GRC","artworks","yes","freq_se",0.727976351810183
"2015","GRC","classics","no","freq",45.2526282854061
"2015","GRC","classics","no","freq_se",0.981710523143189
"2015","GRC","classics","yes","freq",54.7473717145939
"2015","GRC","classics","yes","freq_se",0.981710523143187
"2015","GRC","lonely","agree","freq",7.55455870755563
"2015","GRC","lonely","agree","freq_se",0.375553917446319
"2015","GRC","lonely","disagree","freq",37.8895051479416
"2015","GRC","lonely","disagree","freq_se",0.798693159098983
"2015","GRC","lonely","strongly_agree","freq",4.45093145196711
"2015","GRC","lonely","strongly_agree","freq_se",0.30278468091682
"2015","GRC","lonely","strongly_disagree","freq",50.1050046925357
"2015","GRC","lonely","strongly_disagree","freq_se",0.835714460725759
"2015","HRV","books","0_10","freq",21.7879090357349
"2015","HRV","books","0_10","freq_se",0.665970482203958
"2015","HRV","books","101_200","freq",12.2916085365236
"2015","HRV","books","101_200","freq_se",0.423072911505277
"2015","HRV","books","11_25","freq",24.4204568958974
"2015","HRV","books","11_25","freq_se",0.696274542469719
"2015","HRV","books","201_500","freq",7.4948344072943
"2015","HRV","books","201_500","freq_se",0.408143533628932
"2015","HRV","books","26_100","freq",30.0687253594527
"2015","HRV","books","26_100","freq_se",0.705396918196954
"2015","HRV","books","more_500","freq",3.93646576509711
"2015","HRV","books","more_500","freq_se",0.366398746577936
"2015","HRV","artworks","no","freq",40.180629345418
"2015","HRV","artworks","no","freq_se",0.827005467734093
"2015","HRV","artworks","yes","freq",59.819370654582
"2015","HRV","artworks","yes","freq_se",0.827005467734093
"2015","HRV","classics","no","freq",53.4173145195676
"2015","HRV","classics","no","freq_se",0.908088516893242
"2015","HRV","classics","yes","freq",46.5826854804324
"2015","HRV","classics","yes","freq_se",0.908088516893242
"2015","HRV","lonely","agree","freq",7.12980068774226
"2015","HRV","lonely","agree","freq_se",0.382307853287836
"2015","HRV","lonely","disagree","freq",41.3977934566556
"2015","HRV","lonely","disagree","freq_se",0.721306492671669
"2015","HRV","lonely","strongly_agree","freq",5.30627075685143
"2015","HRV","lonely","strongly_agree","freq_se",0.319195001549949
"2015","HRV","lonely","strongly_disagree","freq",46.1661350987507
"2015","HRV","lonely","strongly_disagree","freq_se",0.744070143257769
"2015","HUN","books","0_10","freq",14.0327304259794
"2015","HUN","books","0_10","freq_se",0.851124983257
"2015","HUN","books","101_200","freq",17.729160434164
"2015","HUN","books","101_200","freq_se",0.512816045423745
"2015","HUN","books","11_25","freq",13.2370995529635
"2015","HUN","books","11_25","freq_se",0.576649415602558
"2015","HUN","books","201_500","freq",15.6371800533793
"2015","HUN","books","201_500","freq_se",0.534769475405269
"2015","HUN","books","26_100","freq",24.727374433574
"2015","HUN","books","26_100","freq_se",0.68927253674137
"2015","HUN","books","more_500","freq",14.6364550999397
"2015","HUN","books","more_500","freq_se",0.69132396861711
"2015","HUN","artworks","no","freq",41.591663912276
"2015","HUN","artworks","no","freq_se",0.876799343349344
"2015","HUN","artworks","yes","freq",58.408336087724
"2015","HUN","artworks","yes","freq_se",0.876799343349344
"2015","HUN","classics","no","freq",35.1231252708661
"2015","HUN","classics","no","freq_se",0.966734853623803
"2015","HUN","classics","yes","freq",64.8768747291339
"2015","HUN","classics","yes","freq_se",0.966734853623802
"2015","HUN","lonely","agree","freq",8.27827593296429
"2015","HUN","lonely","agree","freq_se",0.359451728427366
"2015","HUN","lonely","disagree","freq",35.6870826080284
"2015","HUN","lonely","disagree","freq_se",0.706251655916349
"2015","HUN","lonely","strongly_agree","freq",6.25316064705956
"2015","HUN","lonely","strongly_agree","freq_se",0.419142861889962
"2015","HUN","lonely","strongly_disagree","freq",49.7814808119478
"2015","HUN","lonely","strongly_disagree","freq_se",0.757012791413371
"2015","IRL","books","0_10","freq",12.2197471327235
"2015","IRL","books","0_10","freq_se",0.657933236636265
"2015","IRL","books","101_200","freq",18.7170682741222
"2015","IRL","books","101_200","freq_se",0.624738735226376
"2015","IRL","books","11_25","freq",16.2503524575353
"2015","IRL","books","11_25","freq_se",0.579270232551302
"2015","IRL","books","201_500","freq",15.9903475364304
"2015","IRL","books","201_500","freq_se",0.584654402973714
"2015","IRL","books","26_100","freq",29.5936520826197
"2015","IRL","books","26_100","freq_se",0.579181618358344
"2015","IRL","books","more_500","freq",7.22883251656885
"2015","IRL","books","more_500","freq_se",0.391539627056361
"2015","IRL","artworks","no","freq",29.7235888038276
"2015","IRL","artworks","no","freq_se",0.781052035893902
"2015","IRL","artworks","yes","freq",70.2764111961724
"2015","IRL","artworks","yes","freq_se",0.781052035893903
"2015","IRL","classics","no","freq",61.8818091403856
"2015","IRL","classics","no","freq_se",0.938929240294718
"2015","IRL","classics","yes","freq",38.1181908596144
"2015","IRL","classics","yes","freq_se",0.938929240294711
"2015","IRL","lonely","agree","freq",8.25072262391286
"2015","IRL","lonely","agree","freq_se",0.400588067825847
"2015","IRL","lonely","disagree","freq",43.703590211111
"2015","IRL","lonely","disagree","freq_se",0.719598318977286
"2015","IRL","lonely","strongly_agree","freq",3.97344386953738
"2015","IRL","lonely","strongly_agree","freq_se",0.242253124645061
"2015","IRL","lonely","strongly_disagree","freq",44.0722432954388
"2015","IRL","lonely","strongly_disagree","freq_se",0.764712142794009
"2015","ITA","books","0_10","freq",11.9874953366732
"2015","ITA","books","0_10","freq_se",0.491713800215191
"2015","ITA","books","101_200","freq",19.3975811570307
"2015","ITA","books","101_200","freq_se",0.575633908338007
"2015","ITA","books","11_25","freq",16.3626368631828
"2015","ITA","books","11_25","freq_se",0.487009412018418
"2015","ITA","books","201_500","freq",15.2548053140754
"2015","ITA","books","201_500","freq_se",0.541531281133696
"2015","ITA","books","26_100","freq",27.3887948386192
"2015","ITA","books","26_100","freq_se",0.646244354535931
"2015","ITA","books","more_500","freq",9.60868649041882
"2015","ITA","books","more_500","freq_se",0.433630834333454
"2015","ITA","artworks","no","freq",26.0788438043704
"2015","ITA","artworks","no","freq_se",0.693290551127034
"2015","ITA","artworks","yes","freq",73.9211561956295
"2015","ITA","artworks","yes","freq_se",0.693290551127035
"2015","ITA","classics","no","freq",36.2286166953574
"2015","ITA","classics","no","freq_se",0.796634548374069
"2015","ITA","classics","yes","freq",63.7713833046426
