year,area,concept,hisced,metric,value
2006,CZE,reading_score,medium,mean_se,3.75438135938054
2006,DEU,math_score,high,mean,531.324686181895
2006,DEU,math_score,high,mean_se,13.5255907767202
2006,DEU,math_score,low,mean,446.215685219546
2006,DEU,math_score,low,mean_se,51.5346448969555
2006,DEU,math_score,medium,mean,507.616807736458
2006,DEU,math_score,medium,mean_se,9.77349301882926
2006,DEU,reading_score,high,mean,521.016741962843
2006,DEU,reading_score,high,mean_se,4.18957648943327
2006,DEU,reading_score,low,mean,420.178760631869
2006,DEU,reading_score,low,mean_se,7.4367938387477
2006,DEU,reading_score,medium,mean,509.224947971982
2006,DEU,reading_score,medium,mean_se,3.741183391942
2006,DNK,math_score,high,mean,528.393995298549
2006,DNK,math_score,high,mean_se,8.19386783014844
2006,DNK,math_score,low,mean,454.599915981305
2006,DNK,math_score,low,mean_se,23.9022616950669
2006,DNK,math_score,medium,mean,501.547013491508
2006,DNK,math_score,medium,mean_se,7.6798223770907
2006,DNK,reading_score,high,mean,508.861887769842
2006,DNK,reading_score,high,mean_se,3.51908795809376
2006,DNK,reading_score,low,mean,434.524385608211
2006,DNK,reading_score,low,mean_se,6.4205101535188
2006,DNK,reading_score,medium,mean,484.08535654189
2006,DNK,reading_score,medium,mean_se,3.16337888608229
2006,ESP,math_score,high,mean,506.790399666275
2006,ESP,math_score,high,mean_se,10.0322657138348
2006,ESP,math_score,low,mean,456.072611015482
2006,ESP,math_score,low,mean_se,5.13581674792358
2006,ESP,math_score,medium,mean,484.780981089882
2006,ESP,math_score,medium,mean_se,5.91306212314421
2006,ESP,reading_score,high,mean,483.054751098709
2006,ESP,reading_score,high,mean_se,3.01748929803869
2006,ESP,reading_score,low,mean,437.813529823601
2006,ESP,reading_score,low,mean_se,2.85676494722177
2006,ESP,reading_score,medium,mean,469.181989218613
2006,ESP,reading_score,medium,mean_se,2.72001490571046
2006,EST,math_score,high,mean,527.104136034478
2006,EST,math_score,high,mean_se,8.57453155973937
2006,EST,math_score,low,mean,460.241980783605
2006,EST,math_score,low,mean_se,277.91907463767
2006,EST,math_score,medium,mean,502.958697654741
2006,EST,math_score,medium,mean_se,8.50110957722375
2006,EST,reading_score,high,mean,509.88753312994
2006,EST,reading_score,high,mean_se,3.10632612258224
2006,EST,reading_score,low,mean,457.418388512466
2006,EST,reading_score,low,mean_se,13.3284281376044
2006,EST,reading_score,medium,mean,493.489675170116
2006,EST,reading_score,medium,mean_se,3.58860246560845
2006,FIN,math_score,high,mean,555.029851576432
2006,FIN,math_score,high,mean_se,5.10849994183321
2006,FIN,math_score,low,mean,512.96981947215
2006,FIN,math_score,low,mean_se,27.4060785123566
2006,FIN,math_score,medium,mean,527.796021844065
2006,FIN,math_score,medium,mean_se,9.37262304149867
2006,FIN,reading_score,high,mean,555.817095358924
2006,FIN,reading_score,high,mean_se,2.30179859171618
2006,FIN,reading_score,low,mean,517.834047486988
2006,FIN,reading_score,low,mean_se,5.09861988254414
2006,FIN,reading_score,medium,mean,521.441602139987
2006,FIN,reading_score,medium,mean_se,3.40352887415914
2006,FRA,math_score,high,mean,526.021243986042
2006,FRA,math_score,high,mean_se,17.707619380618
2006,FRA,math_score,low,mean,447.466362813727
2006,FRA,math_score,low,mean_se,21.8732854272048
2006,FRA,math_score,medium,mean,496.818118685074
2006,FRA,math_score,medium,mean_se,8.35303613586602
2006,FRA,reading_score,high,mean,516.510966590337
2006,FRA,reading_score,high,mean_se,4.75233406995641
2006,FRA,reading_score,low,mean,445.195753875961
2006,FRA,reading_score,low,mean_se,6.41145040506922
2006,FRA,reading_score,medium,mean,488.638883403896
2006,FRA,reading_score,medium,mean_se,4.61534056844017
2006,GBR,math_score,high,mean,512.007487356088
2006,GBR,math_score,high,mean_se,6.05569459089315
2006,GBR,math_score,low,mean,450.975376666725
2006,GBR,math_score,low,mean_se,21.6786024103543
2006,GBR,math_score,medium,mean,494.051748208178
2006,GBR,math_score,medium,mean_se,6.14990388535993
2006,GBR,reading_score,high,mean,515.83336821585
2006,GBR,reading_score,high,mean_se,2.84359806194183
2006,GBR,reading_score,low,mean,443.927826934015
2006,GBR,reading_score,low,mean_se,5.93286688006794
2006,GBR,reading_score,medium,mean,495.605786100523
2006,GBR,reading_score,medium,mean_se,2.62165210776755
2006,GRC,math_score,high,mean,484.307179770065
2006,GRC,math_score,high,mean_se,13.6332360075067
2006,GRC,math_score,low,mean,406.061538304323
2006,GRC,math_score,low,mean_se,20.6179827002136
2006,GRC,math_score,medium,mean,454.681395947758
2006,GRC,math_score,medium,mean_se,9.14915886672702
2006,GRC,reading_score,high,mean,479.609167096262
2006,GRC,reading_score,high,mean_se,4.33430222061999
2006,GRC,reading_score,low,mean,408.510067307794
2006,GRC,reading_score,low,mean_se,6.57413186123769
2006,GRC,reading_score,medium,mean,461.070785614071
2006,GRC,reading_score,medium,mean_se,4.41841927153712
2006,HRV,math_score,high,mean,477.091093145764
2006,HRV,math_score,high,mean_se,6.50025889669035
2006,HRV,math_score,low,mean,416.370338431362
2006,HRV,math_score,low,mean_se,29.9254328285127
2006,HRV,math_score,medium,mean,465.365041949132
2006,HRV,math_score,medium,mean_se,8.4345646325114
2006,HRV,reading_score,high,mean,485.193708613693
2006,HRV,reading_score,high,mean_se,3.1493484498417
2006,HRV,reading_score,low,mean,425.699812136668
2006,HRV,reading_score,low,mean_se,5.39243035964508
2006,HRV,reading_score,medium,mean,477.09770278014
2006,HRV,reading_score,medium,mean_se,3.29175849634339
2006,HUN,math_score,high,mean,531.590459831908
2006,HUN,math_score,high,mean_se,15.0188454208075
2006,HUN,math_score,low,mean,406.094676784811
2006,HUN,math_score,low,mean_se,29.2127426515822
2006,HUN,math_score,medium,mean,476.078999111921
2006,HUN,math_score,medium,mean_se,5.69471889706001
2006,HUN,reading_score,high,mean,520.244257456843
2006,HUN,reading_score,high,mean_se,3.79580153481045
2006,HUN,reading_score,low,mean,405.540685120074
2006,HUN,reading_score,low,mean_se,8.53927352284571
2006,HUN,reading_score,medium,mean,469.763700315904
2006,HUN,reading_score,medium,mean_se,3.36515299342827
2006,IRL,math_score,high,mean,523.334116602114
2006,IRL,math_score,high,mean_se,9.38273150512189
2006,IRL,math_score,low,mean,465.231990650515
2006,IRL,math_score,low,mean_se,23.0694693263454
2006,IRL,math_score,medium,mean,493.400879104265
2006,IRL,math_score,medium,mean_se,8.87711988260609
2006,IRL,reading_score,high,mean,540.846715893181
2006,IRL,reading_score,high,mean_se,3.64939764289993
2006,IRL,reading_score,low,mean,477.91569642905
2006,IRL,reading_score,low,mean_se,6.7284033732865
2006,IRL,reading_score,medium,mean,508.036832475415
2006,IRL,reading_score,medium,mean_se,3.57006848982429
2006,ITA,math_score,high,mean,477.345211611883
2006,ITA,math_score,high,mean_se,11.8320427271266
2006,ITA,math_score,low,mean,431.677932299151
2006,ITA,math_score,low,mean_se,6.15297387574644
2006,ITA,math_score,medium,mean,471.574919622145
2006,ITA,math_score,medium,mean_se,6.59722755490504
2006,ITA,reading_score,high,mean,482.085188310364
2006,ITA,reading_score,high,mean_se,3.74297555099399
2006,ITA,reading_score,low,mean,436.924232995893
2006,ITA,reading_score,low,mean_se,3.75711331062697
2006,ITA,reading_score,medium,mean,482.127879123984
2006,ITA,reading_score,medium,mean_se,2.76547957476915
2006,LTU,math_score,high,mean,506.517055601423
2006,LTU,math_score,high,mean_se,11.4508662023195
2006,LTU,math_score,low,mean,427.047272157855
2006,LTU,math_score,low,mean_se,153.631968867237
2006,LTU,math_score,medium,mean,458.484980571322
2006,LTU,math_score,medium,mean_se,8.68595190787301
2006,LTU,reading_score,high,mean,489.107017122459
2006,LTU,reading_score,high,mean_se,3.68643165055488
2006,LTU,reading_score,low,mean,415.207359394058
2006,LTU,reading_score,low,mean_se,13.9812855007583
2006,LTU,reading_score,medium,mean,446.775455187065
2006,LTU,reading_score,medium,mean_se,3.37636050479314
2006,LUX,math_score,high,mean,514.462364006637
2006,LUX,math_score,high,mean_se,4.05798814159914
2006,LUX,math_score,low,mean,447.910026054763
2006,LUX,math_score,low,mean_se,7.65015749618329
2006,LUX,math_score,medium,mean,489.29873626586
2006,LUX,math_score,medium,mean_se,4.92620458489683
2006,LUX,reading_score,high,mean,510.399360036977
2006,LUX,reading_score,high,mean_se,2.28503716844219
2006,LUX,reading_score,low,mean,426.006213306686
2006,LUX,reading_score,low,mean_se,3.30380752217602
2006,LUX,reading_score,medium,mean,479.757984115191
2006,LUX,reading_score,medium,mean_se,2.31898823069723
2006,LVA,math_score,high,mean,502.233168516424
2006,LVA,math_score,high,mean_se,12.8657418802498
2006,LVA,math_score,low,mean,429.090780190275
2006,LVA,math_score,low,mean_se,152.811488076703
2006,LVA,math_score,medium,mean,472.234919894674
2006,LVA,math_score,medium,mean_se,9.67887882313393
2006,LVA,reading_score,high,mean,493.209893430045
2006,LVA,reading_score,high,mean_se,4.24439591347202
2006,LVA,reading_score,low,mean,418.820336635194
2006,LVA,reading_score,low,mean_se,12.9247224934965
2006,LVA,reading_score,medium,mean,469.2653578809
2006,LVA,reading_score,medium,mean_se,3.84394240768305
2006,NLD,math_score,high,mean,549.322928484275
2006,NLD,math_score,high,mean_se,7.41355522806313
2006,NLD,math_score,low,mean,489.596752114453
2006,NLD,math_score,low,mean_se,35.8555987643889
2006,NLD,math_score,medium,mean,521.074895886077
2006,NLD,math_score,medium,mean_se,9.3212170774528
2006,NLD,reading_score,high,mean,524.148023019845
2006,NLD,reading_score,high,mean_se,3.23283446975787
2006,NLD,reading_score,low,mean,460.156469737487
2006,NLD,reading_score,low,mean_se,6.90413281059365
2006,NLD,reading_score,medium,mean,500.295438802865
2006,NLD,reading_score,medium,mean_se,3.5645180440722
2006,POL,math_score,high,mean,544.558770332026
2006,POL,math_score,high,mean_se,13.5680920572446
2006,POL,math_score,low,mean,432.942237372041
2006,POL,math_score,low,mean_se,20.917602091251
2006,POL,math_score,medium,mean,487.743508034039
2006,POL,math_score,medium,mean_se,5.1340909856963
2006,POL,reading_score,high,mean,561.455854330532
2006,POL,reading_score,high,mean_se,4.45676408296954
2006,POL,reading_score,low,mean,439.955287266169
2006,POL,reading_score,low,mean_se,6.79047258947771
2006,POL,reading_score,medium,mean,500.038031720925
2006,POL,reading_score,medium,mean_se,2.57426809995534
2006,PRT,math_score,high,mean,505.316947834166
2006,PRT,math_score,high,mean_se,18.3374543115491
2006,PRT,math_score,low,mean,446.047453949862
2006,PRT,math_score,low,mean_se,11.0964608785113
2006,PRT,math_score,medium,mean,481.294115619899
2006,PRT,math_score,medium,mean_se,10.5105575507172
2006,PRT,reading_score,high,mean,514.81247598977
2006,PRT,reading_score,high,mean_se,4.54083203883088
2006,PRT,reading_score,low,mean,450.282922424864
2006,PRT,reading_score,low,mean_se,4.19920417169861
2006,PRT,reading_score,medium,mean,488.22245697775
2006,PRT,reading_score,medium,mean_se,4.16255471450073
2006,ROU,math_score,high,mean,426.400598582485
2006,ROU,math_score,high,mean_se,30.8698866624668
2006,ROU,math_score,low,mean,357.464094283568
2006,ROU,math_score,low,mean_se,86.1577070275987
2006,ROU,math_score,medium,mean,412.207656966938
2006,ROU,math_score,medium,mean_se,20.5356489280823
2006,ROU,reading_score,high,mean,401.654726952138
2006,ROU,reading_score,high,mean_se,6.06370506538224
2006,ROU,reading_score,low,mean,338.773956347959
2006,ROU,reading_score,low,mean_se,10.9541415565288
2006,ROU,reading_score,medium,mean,398.861008643787
2006,ROU,reading_score,medium,mean_se,4.77476250890168
2006,SVK,math_score,high,mean,530.647365717515
2006,SVK,math_score,high,mean_se,18.2239785410846
2006,SVK,math_score,low,mean,352.673598495774
2006,SVK,math_score,low,mean_se,578.176693477806
2006,SVK,math_score,medium,mean,481.709868005478
2006,SVK,math_score,medium,mean_se,7.28500464348249
2006,SVK,reading_score,high,mean,506.140101183295
2006,SVK,reading_score,high,mean_se,4.36388023637442
2006,SVK,reading_score,low,mean,347.715880641283
2006,SVK,reading_score,low,mean_se,26.0409302725525
2006,SVK,reading_score,medium,mean,455.579162357047
2006,SVK,reading_score,medium,mean_se,3.41229811338528
2006,SVN,math_score,high,mean,541.831836718934
2006,SVN,math_score,high,mean_se,4.03536101409888
2006,SVN,math_score,low,mean,440.681368623582
2006,SVN,math_score,low,mean_se,26.7942548812792
2006,SVN,math_score,medium,mean,489.921104857288
2006,SVN,math_score,medium,mean_se,1.96027175065527
2006,SVN,reading_score,high,mean,528.099704859427
2006,SVN,reading_score,high,mean_se,2.00929637092958
2006,SVN,reading_score,low,mean,436.767895764008
2006,SVN,reading_score,low,mean_se,7.42577856168371
2006,SVN,reading_score,medium,mean,480.907883166143
2006,SVN,reading_score,medium,mean_se,1.45124002037289
2006,SWE,math_score,high,mean,513.181277700085
2006,SWE,math_score,high,mean_se,6.1559077555231
2006,SWE,math_score,low,mean,459.690630025437
2006,SWE,math_score,low,mean_se,22.7393992814225
2006,SWE,math_score,medium,mean,491.72763839664
2006,SWE,math_score,medium,mean_se,12.7578606761265
2006,SWE,reading_score,high,mean,519.052754701368
2006,SWE,reading_score,high,mean_se,3.37893506480097
2006,SWE,reading_score,low,mean,462.581974979007
2006,SWE,reading_score,low,mean_se,5.93273385556619
2006,SWE,reading_score,medium,mean,500.92732988735
2006,SWE,reading_score,medium,mean_se,4.55913030002441
2006,EU28,math_score,high,mean,515.382603712078
2006,EU28,math_score,high,mean_se,1.05244057379421
2006,EU28,math_score,low,mean,442.34760860907
2006,EU28,math_score,low,mean_se,2.43232491868715
2006,EU28,math_score,medium,mean,487.09814460316
2006,EU28,math_score,medium,mean_se,0.561937151181128
2006,EU28,reading_score,high,mean,507.754866055311
2006,EU28,reading_score,high,mean_se,1.21358857661729
2006,EU28,reading_score,low,mean,433.653668743157
2006,EU28,reading_score,low,mean_se,2.04377749617811
2006,EU28,reading_score,medium,mean,485.488941410329
2006,EU28,reading_score,medium,mean_se,0.946646630820336
2009,AUT,math_score,high,mean,513.508234154626
2009,AUT,math_score,high,mean_se,8.00391370102802
2009,AUT,math_score,low,mean,414.680621110222
2009,AUT,math_score,low,mean_se,44.5919427310694
2009,AUT,math_score,medium,mean,488.060051940051
2009,AUT,math_score,medium,mean_se,12.0230022453888
2009,AUT,reading_score,high,mean,491.600036512523
2009,AUT,reading_score,high,mean_se,3.22352301183203
2009,AUT,reading_score,low,mean,384.690497510068
2009,AUT,reading_score,low,mean_se,8.33664497328654
2009,AUT,reading_score,medium,mean,461.703382933824
2009,AUT,reading_score,medium,mean_se,3.48807500286502
2009,BEL,math_score,high,mean,540.978111948261
2009,BEL,math_score,high,mean_se,4.53282746118373
2009,BEL,math_score,low,mean,447.951983191377
2009,BEL,math_score,low,mean_se,36.4330841810274
2009,BEL,math_score,medium,mean,495.284332512456
2009,BEL,math_score,medium,mean_se,6.84679623335657
2009,BEL,reading_score,high,mean,532.107442785291
2009,BEL,reading_score,high,mean_se,2.32147233121071
2009,BEL,reading_score,low,mean,445.385525345971
2009,BEL,reading_score,low,mean_se,5.36356089698101
2009,BEL,reading_score,medium,mean,486.176395544184
2009,BEL,reading_score,medium,mean_se,2.71733013130033
2009,BGR,math_score,high,mean,460.855619546693
2009,BGR,math_score,high,mean_se,51.4504418889283
2009,BGR,math_score,low,mean,339.34480416945
2009,BGR,math_score,low,mean_se,52.9906717420562
2009,BGR,math_score,medium,mean,414.735328723167
2009,BGR,math_score,medium,mean_se,27.4505978369931
2009,BGR,reading_score,high,mean,461.224217275365
2009,BGR,reading_score,high,mean_se,7.24371367762946
2009,BGR,reading_score,low,mean,321.469635477255
2009,BGR,reading_score,low,mean_se,10.1566108850669
2009,BGR,reading_score,medium,mean,419.531826062142
2009,BGR,reading_score,medium,mean_se,6.50790420770576
2009,CZE,math_score,high,mean,517.640970677852
2009,CZE,math_score,high,mean_se,20.9603512250049
2009,CZE,math_score,low,mean,397.008296595623
2009,CZE,math_score,low,mean_se,208.205697460615
2009,CZE,math_score,medium,mean,485.346981122885
2009,CZE,math_score,medium,mean_se,7.86689214750273
2009,CZE,reading_score,high,mean,498.449601087801
2009,CZE,reading_score,high,mean_se,4.39008780848027
2009,CZE,reading_score,low,mean,398.81026375682
2009,CZE,reading_score,low,mean_se,14.015208687997
2009,CZE,reading_score,medium,mean,473.356239798123
2009,CZE,reading_score,medium,mean_se,2.83456616581465
2009,DEU,math_score,high,mean,544.993775137977
2009,DEU,math_score,high,mean_se,11.2048806260965
2009,DEU,math_score,low,mean,442.207462049309
2009,DEU,math_score,low,mean_se,23.818320933563
2009,DEU,math_score,medium,mean,513.176687587941
2009,DEU,math_score,medium,mean_se,8.26991566627577
2009,DEU,reading_score,high,mean,525.980885256357
2009,DEU,reading_score,high,mean_se,3.03725438876742
2009,DEU,reading_score,low,mean,426.260853266544
2009,DEU,reading_score,low,mean_se,5.16420490220055
2009,DEU,reading_score,medium,mean,501.624117224344
2009,DEU,reading_score,medium,mean_se,2.73347606787954
2009,DNK,math_score,high,mean,517.452002489264
2009,DNK,math_score,high,mean_se,8.16240750379475
2009,DNK,math_score,low,mean,452.18538148001
2009,DNK,math_score,low,mean_se,25.3108385386124
2009,DNK,math_score,medium,mean,491.014559599638
2009,DNK,math_score,medium,mean_se,9.89073806519967
2009,DNK,reading_score,high,mean,510.267847557101
2009,DNK,reading_score,high,mean_se,2.29257975528837
2009,DNK,reading_score,low,mean,441.94065812036
2009,DNK,reading_score,low,mean_se,5.03861036319596
2009,DNK,reading_score,medium,mean,481.642693318445
2009,DNK,reading_score,medium,mean_se,2.66389437949048
2009,ESP,math_score,high,mean,506.62632334731
2009,ESP,math_score,high,mean_se,6.21029624174597
2009,ESP,math_score,low,mean,455.127451875542
2009,ESP,math_score,low,mean_se,8.91861706333901
2009,ESP,math_score,medium,mean,479.806821598839
2009,ESP,math_score,medium,mean_se,3.83437332359149
2009,ESP,reading_score,high,mean,504.30065010021
2009,ESP,reading_score,high,mean_se,2.55781522730316
2009,ESP,reading_score,low,mean,452.175579488324
2009,ESP,reading_score,low,mean_se,2.85011366692393
2009,ESP,reading_score,medium,mean,479.159663389994
2009,ESP,reading_score,medium,mean_se,2.00976754244834
2009,EST,math_score,high,mean,519.105367039774
2009,EST,math_score,high,mean_se,9.94907481882269
2009,EST,math_score,low,mean,482.326692896734
2009,EST,math_score,low,mean_se,69.7495524029809
2009,EST,math_score,medium,mean,505.738542562989
2009,EST,math_score,medium,mean_se,6.75557994981582
2009,EST,reading_score,high,mean,508.253862742563
2009,EST,reading_score,high,mean_se,3.15065096456829
2009,EST,reading_score,low,mean,459.039823935813
2009,EST,reading_score,low,mean_se,9.99943511543557
2009,EST,reading_score,medium,mean,495.175721327784
2009,EST,reading_score,medium,mean_se,2.82255281566645
2009,FIN,math_score,high,mean,547.192321629792
2009,FIN,math_score,high,mean_se,5.36800673871042
2009,FIN,math_score,low,mean,481.723409843602
2009,FIN,math_score,low,mean_se,43.7432908033681
2009,FIN,math_score,medium,mean,523.842767063351
2009,FIN,math_score,medium,mean_se,9.13549563714052
2009,FIN,reading_score,high,mean,544.090248674625
2009,FIN,reading_score,high,mean_se,2.30573730307048
2009,FIN,reading_score,low,mean,480.732169660365
2009,FIN,reading_score,low,mean_se,7.48560753843245
2009,FIN,reading_score,medium,mean,512.233379121511
2009,FIN,reading_score,medium,mean_se,3.84275177718581
2009,FRA,math_score,high,mean,526.345493418645
2009,FRA,math_score,high,mean_se,15.1262493867563
2009,FRA,math_score,low,mean,434.511093075294
2009,FRA,math_score,low,mean_se,25.2551060345867
2009,FRA,math_score,medium,mean,493.449117863155
2009,FRA,math_score,medium,mean_se,12.1714158348162
2009,FRA,reading_score,high,mean,526.326841436582
2009,FRA,reading_score,high,mean_se,4.22083019633461
2009,FRA,reading_score,low,mean,440.178867735215
2009,FRA,reading_score,low,mean_se,6.12688306221914
2009,FRA,reading_score,medium,mean,490.12032328279
2009,FRA,reading_score,medium,mean_se,3.86316094128296
2009,GBR,math_score,high,mean,508.24678991886
2009,GBR,math_score,high,mean_se,7.21578782443923
2009,GBR,math_score,low,mean,450.253569259574
2009,GBR,math_score,low,mean_se,24.8619382517499
2009,GBR,math_score,medium,mean,488.259667342675
2009,GBR,math_score,medium,mean_se,7.31731248685641
2009,GBR,reading_score,high,mean,512.717453993838
2009,GBR,reading_score,high,mean_se,2.38568564835491
2009,GBR,reading_score,low,mean,448.467925254629
2009,GBR,reading_score,low,mean_se,6.23046948668775
2009,GBR,reading_score,medium,mean,489.633341344884
2009,GBR,reading_score,medium,mean_se,2.77238617223855
2009,GRC,math_score,high,mean,486.221858088647
2009,GRC,math_score,high,mean_se,13.0277563063367
2009,GRC,math_score,low,mean,425.591661012739
2009,GRC,math_score,low,mean_se,43.3624014376444
2009,GRC,math_score,medium,mean,457.20476983548
2009,GRC,math_score,medium,mean_se,17.4393039189548
2009,GRC,reading_score,high,mean,501.724470626129
2009,GRC,reading_score,high,mean_se,3.8749025224201
2009,GRC,reading_score,low,mean,434.892488388141
2009,GRC,reading_score,low,mean_se,7.52127706098629
2009,GRC,reading_score,medium,mean,477.289113427277
2009,GRC,reading_score,medium,mean_se,4.96345915844477
2009,HRV,math_score,high,mean,470.503189358941
2009,HRV,math_score,high,mean_se,16.1205944403338
2009,HRV,math_score,low,mean,399.395036737885
2009,HRV,math_score,low,mean_se,38.5421088436405
2009,HRV,math_score,medium,mean,456.679542584487
2009,HRV,math_score,medium,mean_se,9.37387823236211
2009,HRV,reading_score,high,mean,488.136999200594
2009,HRV,reading_score,high,mean_se,3.59192245762671
2009,HRV,reading_score,low,mean,412.426162787161
2009,HRV,reading_score,low,mean_se,6.31107607443082
2009,HRV,reading_score,medium,mean,472.538297315035
2009,HRV,reading_score,medium,mean_se,3.11097351425357
2009,HUN,math_score,high,mean,528.64945223887
2009,HUN,math_score,high,mean_se,23.2353784856867
2009,HUN,math_score,low,mean,391.72603995934
2009,HUN,math_score,low,mean_se,50.8635821188748
2009,HUN,math_score,medium,mean,479.694882719171
2009,HUN,math_score,medium,mean_se,7.38840187591383
2009,HUN,reading_score,high,mean,529.808912746651
2009,HUN,reading_score,high,mean_se,4.32577051336389
2009,HUN,reading_score,low,mean,393.066963150781
2009,HUN,reading_score,low,mean_se,6.75453297300867
2009,HUN,reading_score,medium,mean,485.616070825932
2009,HUN,reading_score,medium,mean_se,2.7169989434727
2009,IRL,math_score,high,mean,506.990946485719
2009,IRL,math_score,high,mean_se,8.44412847746178
2009,IRL,math_score,low,mean,450.883788787779
2009,IRL,math_score,low,mean_se,18.9864698147364
2009,IRL,math_score,medium,mean,477.981773073378
2009,IRL,math_score,medium,mean_se,7.27548917383317
2009,IRL,reading_score,high,mean,517.824286398056
2009,IRL,reading_score,high,mean_se,3.16983733591771
2009,IRL,reading_score,low,mean,450.20854946084
2009,IRL,reading_score,low,mean_se,4.96542904343675
2009,IRL,reading_score,medium,mean,488.04966019288
2009,IRL,reading_score,medium,mean_se,3.47601751579907
2009,ITA,math_score,high,mean,496.775434532428
2009,ITA,math_score,high,mean_se,5.17249473844255
2009,ITA,math_score,low,mean,453.2292194262
2009,ITA,math_score,low,mean_se,11.9973636946665
2009,ITA,math_score,medium,mean,491.01948276337
2009,ITA,math_score,medium,mean_se,3.28296000766345
2009,ITA,reading_score,high,mean,503.472804455897
2009,ITA,reading_score,high,mean_se,2.06870243745465
2009,ITA,reading_score,low,mean,449.572840306241
2009,ITA,reading_score,low,mean_se,3.14225271464031
2009,ITA,reading_score,medium,mean,495.652095517955
2009,ITA,reading_score,medium,mean_se,1.63102847655592
2009,LTU,math_score,high,mean,499.677317478591
2009,LTU,math_score,high,mean_se,8.43452209569573
2009,LTU,math_score,low,mean,404.339265966957
2009,LTU,math_score,low,mean_se,403.436826278313
2009,LTU,math_score,medium,mean,451.661364086392
2009,LTU,math_score,medium,mean_se,7.96411537559651
2009,LTU,reading_score,high,mean,488.279995900722
2009,LTU,reading_score,high,mean_se,2.56853910376863
2009,LTU,reading_score,low,mean,412.109632056025
2009,LTU,reading_score,low,mean_se,11.7915537536921
2009,LTU,reading_score,medium,mean,447.756623886563
2009,LTU,reading_score,medium,mean_se,3.1881503438313
2009,LUX,math_score,high,mean,515.080273077266
2009,LUX,math_score,high,mean_se,3.57430306908537
2009,LUX,math_score,low,mean,438.375287283818
2009,LUX,math_score,low,mean_se,9.48024245031523
2009,LUX,math_score,medium,mean,491.066787648792
2009,LUX,math_score,medium,mean_se,5.80809335492334
2009,LUX,reading_score,high,mean,500.587916369864
2009,LUX,reading_score,high,mean_se,2.085909788612
2009,LUX,reading_score,low,mean,417.59210642952
2009,LUX,reading_score,low,mean_se,3.08497049115887
2009,LUX,reading_score,medium,mean,476.747805430579
2009,LUX,reading_score,medium,mean_se,2.837659480223
2009,LVA,math_score,high,mean,497.561838522116
2009,LVA,math_score,high,mean_se,10.7484384954345
2009,LVA,math_score,low,mean,438.722720461418
2009,LVA,math_score,low,mean_se,72.5527068684282
2009,LVA,math_score,medium,mean,465.220772874533
2009,LVA,math_score,medium,mean_se,11.0265658758308
2009,LVA,reading_score,high,mean,497.690376277169
2009,LVA,reading_score,high,mean_se,3.48863077120232
2009,LVA,reading_score,low,mean,440.456665169973
2009,LVA,reading_score,low,mean_se,9.6522389179651
2009,LVA,reading_score,medium,mean,469.211687504982
2009,LVA,reading_score,medium,mean_se,3.32969724573687
2009,MLT,math_score,high,mean,490.657414535854
2009,MLT,math_score,high,mean_se,9.56566137178957
2009,MLT,math_score,low,mean,443.747884807996
2009,MLT,math_score,low,mean_se,5.30758653122524
2009,MLT,math_score,medium,mean,480.214854161674
2009,MLT,math_score,medium,mean_se,9.79803468475821
2009,MLT,reading_score,high,mean,476.220301002917
2009,MLT,reading_score,high,mean_se,3.7816873874007
2009,MLT,reading_score,low,mean,420.035161573861
2009,MLT,reading_score,low,mean_se,2.88851244453983
2009,MLT,reading_score,medium,mean,459.400904422205
2009,MLT,reading_score,medium,mean_se,3.70227310123609
2009,NLD,math_score,high,mean,544.048655230459
2009,NLD,math_score,high,mean_se,25.9049287864605
2009,NLD,math_score,low,mean,476.75018236927
2009,NLD,math_score,low,mean_se,33.8520314939231
2009,NLD,math_score,medium,mean,516.965892484636
2009,NLD,math_score,medium,mean_se,20.095733458735
2009,NLD,reading_score,high,mean,524.099667483157
2009,NLD,reading_score,high,mean_se,5.47923624683594
2009,NLD,reading_score,low,mean,465.761050813306
2009,NLD,reading_score,low,mean_se,5.8532030807799
2009,NLD,reading_score,medium,mean,500.641671568978
2009,NLD,reading_score,medium,mean_se,5.42090028343512
2009,POL,math_score,high,mean,548.134451541307
2009,POL,math_score,high,mean_se,17.581007736194
2009,POL,math_score,low,mean,432.579620562837
2009,POL,math_score,low,mean_se,43.1124166613583
2009,POL,math_score,medium,mean,484.497684880991
2009,POL,math_score,medium,mean_se,5.20089419969857
2009,POL,reading_score,high,mean,551.149967477977
2009,POL,reading_score,high,mean_se,3.97045177203446
2009,POL,reading_score,low,mean,429.340163731889
2009,POL,reading_score,low,mean_se,7.07398997298933
2009,POL,reading_score,medium,mean,491.352626363823
2009,POL,reading_score,medium,mean_se,2.2827979918412
2009,PRT,math_score,high,mean,532.850968676148
2009,PRT,math_score,high,mean_se,24.2184258551967
2009,PRT,math_score,low,mean,458.521505870846
2009,PRT,math_score,low,mean_se,6.47118080962567
2009,PRT,math_score,medium,mean,497.00538258022
2009,PRT,math_score,medium,mean_se,13.376732113806
2009,PRT,reading_score,high,mean,527.118193470271
2009,PRT,reading_score,high,mean_se,4.24934448659267
2009,PRT,reading_score,low,mean,465.348396663663
2009,PRT,reading_score,low,mean_se,3.36114884982376
2009,PRT,reading_score,medium,mean,502.224467105754
2009,PRT,reading_score,medium,mean_se,3.3393529539077
2009,ROU,math_score,high,mean,436.476998738914
